FID,TNMID,GNIS_ID,AreaAcres,AreaSqKm,States,HUC8,Name,Ha,Pct_In_NWI,Ha_In_NWI,LAT,Lon,ZoneID
462,{A5A1DEDE-4DCD-4073-BC6D-F9AA7C941E2C},0.000000000000000,1456525.000000000000000,5894.476841929999900,WI,07040007,Black,589447.684303999990000,100.000000000000000,589447.684188000040000,44.518358962500002,-90.670364254500001,HU8_378
463,{2D98D4F7-2ADF-4845-B152-F424BCE0951F},0.000000000000000,1236274.000000000000000,5003.130655699999800,WI,07050001,Upper Chippewa,500313.065546999980000,100.000000000000000,500313.065568000020000,45.807396685500002,-91.074447405699999,HU8_142
464,{B5242072-BBC4-4173-A6A5-1031C75EC40D},0.000000000000000,753797.000000000000000,3050.574867859999800,"WI,MI",07050002,Flambeau,305057.486765999990000,100.000000000000000,305057.486773999990000,45.989095897900000,-90.229929993200003,HU8_143
465,{72D05818-D701-43C2-86A2-892BD653A634},0.000000000000000,473215.000000000000000,1915.074283910000100,WI,07050003,South Fork Flambeau,191507.428067000000000,100.000000000000000,191507.428308000000000,45.792117461700002,-90.344896902900004,HU8_382
466,{1FAEEBE7-42AC-48F9-96FD-7CA8A4356515},0.000000000000000,546839.000000000000000,2213.028486090000100,WI,07050004,Jump,221302.848586999990000,100.000000000000000,221302.848629999990000,45.446732026600003,-90.570946982600006,HU8_379
467,{6D1E7143-2DFF-45F1-B724-BA841263C293},0.000000000000000,1318240.000000000000000,5334.845964989999600,WI,07050005,Lower Chippewa,533484.596571999950000,100.000000000000000,533484.596563000000000,44.913061773899997,-91.495274169400005,HU8_369
468,{8ABBAEE4-83C4-4156-A8A5-0B7EEBC30B07},0.000000000000000,565618.000000000000000,2289.023557569999900,WI,07050006,Eau Claire,228902.355662999990000,100.000000000000000,228902.355733000000000,44.799630498799999,-90.995612233299994,HU8_380
469,{9374DA2B-85FA-42B8-889A-E27E9E4F6E10},0.000000000000000,1210148.000000000000000,4897.401062160000000,WI,07050007,Red Cedar,489740.106169999980000,100.000000000000000,489740.106205000020000,45.313104601699997,-91.823264352099997,HU8_370
470,{E723A3A8-F7CA-4FF3-B49E-0B9D94695E7F},0.000000000000000,1740384.000000000000000,7043.236223740000200,WI,07070002,Lake Dubay,704323.622408999950000,100.000000000000000,704323.622431000000000,45.059734458100003,-89.734015978700000,HU8_174
471,{E919C9C8-F8C7-4AF1-BE57-ED8574B2EDD2},0.000000000000000,2079581.000000000000000,8415.947795750000300,WI,07070003,Castle Rock,841594.778959000020000,100.000000000000000,841594.779370000000000,44.187706458800001,-89.917504062899994,HU8_175
472,{ADCE31A9-B3FC-4952-91B7-EDEA621E019F},0.000000000000000,419421.000000000000000,1697.371962369999900,WI,07070004,Baraboo,169737.196736000010000,100.000000000000000,169737.196381999990000,43.575131464099996,-90.073657835399999,HU8_393
473,{E854B082-10CB-46F1-8CB8-6032380C3B01},0.000000000000000,1511359.000000000000000,6116.384632590000400,"WI,IA",07070005,Lower Wisconsin,611638.463478000020000,100.000000000000000,611638.463232000010000,43.239238129800000,-90.167199116700004,HU8_176
474,{85C9271B-4C9D-451C-9D18-B1E37DC79B06},0.000000000000000,491322.000000000000000,1988.354814730000000,WI,07070006,Kickapoo,198835.481514999990000,100.000000000000000,198835.481497000000000,43.531190935500000,-90.720337603499999,HU8_381
475,{00AD3DEE-F983-4E3D-87CA-EB359157246B},0.000000000000000,1211480.000000000000000,4902.793100730000300,WI,07090001,Upper Rock,490279.310048000010000,100.000000000000000,490279.310112999980000,43.349532886299997,-88.742430261699994,HU8_177
476,{2483FDA2-8D67-4402-B477-5BC8EBDAF240},0.000000000000000,1172060.000000000000000,4743.261326769999900,"WI,IL",07090002,Middle Rock,474326.132739999970000,100.000000000000000,474326.132627999990000,42.887805057900003,-88.996659900799997,HU8_186
477,{4F9F6086-DFC1-4742-A90F-1FA16C351F1E},0.000000000000000,1395032.000000000000000,5645.615572689999700,"MI,WI",07070001,Upper Wisconsin,564561.557494999960000,100.000000000000000,564561.557329999980000,45.746173627200001,-89.522940776100000,HU8_161
478,{5E9EB88E-AD6B-466E-8C86-FA22FF77F1D6},0.000000000000000,1296607.000000000000000,5247.298218709999700,"MN,WI",07030001,Upper St. Croix,524729.821726000050000,100.000000000000000,524729.821759999960000,46.054289066199999,-92.181740793100005,HU8_144
479,{127880D2-397F-4617-AD8D-3126527FFF9E},0.000000000000000,1674538.000000000000000,6776.764317549999800,"MN,WI",07030005,Lower St. Croix,677676.432095999950000,100.000000000000000,677676.431725000030000,45.360125061100000,-92.655285427099997,HU8_350
480,{7A34F441-4E11-4521-92D2-2382A0153434},0.000000000000000,1161520.000000000000000,4700.605731530000400,"OH,WV",05030201,Little Muskingum-Middle Island,470060.573179000000000,47.700910960700000,224223.175477999990000,39.538099961699999,-81.015303061799997,HU8_271
481,{26B1839E-027E-4151-8346-CF8DF56361B6},0.000000000000000,906793.000000000000000,3669.741606600000100,"OH,WV",05030202,Upper Ohio-Shade,366974.160672000030000,50.589733273800000,185651.249065000010000,39.038313456499999,-81.843267553399997,HU8_278
482,{5CDA2189-035D-4931-8518-0F0D0EA21959},0.000000000000000,933758.000000000000000,3778.868653569999900,OH,05090101,Raccoon-Symmes,377886.865333999970000,85.088674107299994,321538.923330000020000,38.881202508100003,-82.378051118900004,HU8_279
483,{C920E1D7-1147-4223-BF35-9C2F042A2D35},0.000000000000000,771012.000000000000000,3120.243657390000000,"MD,PA,WV,VA",02070003,Cacapon-Town,312024.365792999980000,15.045714025700001,46946.293765900002000,39.368239010099998,-78.563722611700001,HU8_127
484,{FC8C752C-8677-495A-BA68-4781601761B2},0.000000000000000,1457367.000000000000000,5897.884764380000000,"MD,WV,PA,VA",02070004,Conococheague-Opequon,589788.476412000020000,40.345585660099999,237953.614942999990000,39.630796891099997,-77.941011574000001,HU8_128
485,{D1E57856-F3DB-4B69-B9F6-1C1C9886D26C},0.000000000000000,1221300.000000000000000,4942.532021529999800,"MI,CN",04070001,St. Marys,214613.144619000000000,99.956821346100000,214520.306556000000000,46.279863489000000,-84.351226760900005,HU8_158
486,{5FEDEF6F-010C-4724-A0C3-71F25E726CCF},0.000000000000000,415699.000000000000000,1682.312378470000100,MI,04070002,Carp-Pine,168231.236528000010000,100.000000000000000,168231.238325000010000,46.125967180499998,-84.694200343099993,HU8_159
487,{1484EE4C-0DF1-4DF8-9BB7-068897EBC1F3},0.000000000000000,509198.000000000000000,2060.694568500000100,MI,04070003,Lone Lake-Ocqueoc,206069.454574000000000,100.000000000000000,206069.455970000010000,45.259403169899997,-83.801137793799995,HU8_205
488,{D1F446FD-F89E-4658-8381-C8DC2E124EB2},0.000000000000000,572181.000000000000000,2315.585447900000000,MI,04070004,Cheboygan,231558.545090000000000,100.000000000000000,231558.544878999990000,45.367016113200002,-84.666836809700001,HU8_206
489,{319987CC-6B6C-46E0-B211-C54873F5DC26},0.000000000000000,383996.000000000000000,1554.008831079999900,MI,04070005,Black,155400.883108000010000,100.000000000000000,155400.883070000010000,45.277549520800001,-84.279792376299994,HU8_209
490,{8521EA3F-D05C-4CF9-A218-63489E3F1A8B},0.000000000000000,800141.000000000000000,3238.126405930000100,MI,04070006,Thunder Bay,323812.642529000000000,100.000000000000000,323812.641216000020000,44.966925024200002,-83.829551808600002,HU8_210
491,{8828F85A-DBBB-43CA-BB05-23DC1B6BCDD6},0.000000000000000,1311025.000000000000000,5305.646842430000100,MI,04070007,Au Sable,530564.684427000000000,100.000000000000000,530564.684355000030000,44.642707121400001,-84.212674588900001,HU8_207
492,{C83DC3D0-6B87-4D10-A719-C2C62388EC4A},0.000000000000000,652260.000000000000000,2639.660770840000200,MI,04080101,Au Gres-Rifle,263966.075633000000000,100.000000000000000,263966.076422000010000,44.256538960000000,-83.856026371400006,HU8_211
493,{4C4BB9A3-868C-4163-A306-FE840A5B8F6F},0.000000000000000,309086.000000000000000,1250.852874320000000,MI,04080102,Kawkawlin-Pine,125085.287792000000000,100.000000000000000,125085.287539000000000,43.808423643799998,-84.064471537599999,HU8_212
494,{B153665B-42C5-4E91-89E1-8C8C1567010B},0.000000000000000,570942.000000000000000,2310.569543279999800,MI,04080103,Pigeon-Wiscoggin,231056.946529999990000,100.000000000000000,231056.964019000010000,43.731534036600003,-83.299202694000002,HU8_213
495,{006C1026-C9BA-46A2-A08A-31FE645F75BB},0.000000000000000,329177.000000000000000,1332.161536900000100,MI,04080104,Birch-Willow,133216.153583000010000,100.000000000000000,133216.153674000000000,43.623939358100003,-82.698210874500006,HU8_214
496,{68AD6331-D365-40B2-8F43-1610A59EBB83},0.000000000000000,160770.000000000000000,650.628276639999970,MI,04080206,Saginaw,65062.832894200001000,100.000000000000000,65062.817852300002000,43.469387687599998,-83.864945547800005,HU8_217
497,{B26E6FAD-2D2D-43BC-8C38-8C0E34268D2C},0.000000000000000,809162.000000000000000,3274.634981419999800,"MI,CN",04090001,St. Clair,302887.708219000020000,99.984150929999998,302839.704931000010000,43.118384872000000,-82.782732881300007,HU8_218
498,{2C62E370-8C64-40DF-A031-ABB2BE6DDBA6},0.000000000000000,68548.000000000000000,277.411976020000000,MI,04020203,Waiska,27741.197666600001000,100.000000000000000,27741.197668199999000,46.450202756700001,-84.942115611500000,HU8_151
499,{28F4CC40-7715-4D82-A2CA-57265C4D69AA},0.000000000000000,518205.000000000000000,2097.145720380000100,MI,04020202,Tahquamenon,209714.572045000010000,100.000000000000000,209714.572068000010000,46.381050920699998,-85.344305727500000,HU8_150
500,{70F130F4-34CB-482B-A3B2-9455B1EEE74D},0.000000000000000,647253.000000000000000,2619.397063259999900,MI,04020101,Black-Presque Isle,261939.706544999990000,99.999999999899998,261939.706186000000000,46.540853142099998,-89.785384443100000,HU8_129
501,{EF9CDE22-5978-45F7-95A8-36E84D408C08},0.000000000000000,888493.000000000000000,3595.681044230000200,MI,04020102,Ontonagon,359568.104968000030000,100.000000000000000,359568.104371999970000,46.466542148999999,-89.226541177499996,HU8_145
502,{96B694BE-59E4-4B0D-A679-2EEEC1CD78E1},0.000000000000000,580105.000000000000000,2347.654494630000000,MI,04020105,Dead-Kelsey,234765.449574000000000,100.000000000000000,234765.449652000010000,46.715092205300003,-87.956082841699995,HU8_148
503,{7CB2082E-77D3-422B-A145-9CC62F649F7F},0.000000000000000,736736.000000000000000,2981.529702530000100,MI,04020201,Betsy-Chocolay,298152.969746000020000,100.000000000000000,298152.970472000020000,46.522284463600002,-86.230174891600001,HU8_149
504,{95E51CD5-A719-4A94-B51D-31ECE918823B},0.000000000000000,467336.000000000000000,1891.284178749999900,MI,04020104,Sturgeon,189128.417875999990000,100.000000000000000,189128.417940000010000,46.692803363499998,-88.625814313399999,HU8_147
505,{9DB335ED-1F74-46DB-9BD0-37AFD32C652D},0.000000000000000,700733.000000000000000,2835.826368810000100,MI,04020103,Keweenaw Peninsula,283582.636008000000000,100.000000000000000,283582.637109000000000,47.119309220399998,-88.570841941300003,HU8_146
506,{A8D157C4-7876-4764-B258-BF029B746063},0.000000000000000,1433363.000000000000000,5800.739275699999800,"MN,CN",04010101,Baptism-Brule,406062.021392999970000,99.968289206600005,405933.240221999990000,47.798997604199997,-90.598287040399995,HU8_135
507,{5B42A69E-5B96-40C5-95C1-FA070EED87BC},0.000000000000000,392927.000000000000000,1590.154618190000100,MN,04010102,Beaver-Lester,159015.461895999990000,100.000000000000000,159015.461798000000000,47.133778261000003,-91.681903769300007,HU8_136
508,{90B0FC64-53C4-46B9-AFD5-9CEF2EB3D4BB},0.000000000000000,1882262.000000000000000,7617.408691579999900,MN,04010201,St. Louis,761740.869636000020000,99.999999999899998,761740.868950000030000,47.182007905600003,-92.509817735300004,HU8_133
509,{E745AB5B-E9CF-410D-BAC0-62691D313DB0},0.000000000000000,1234185.000000000000000,4994.676826089999800,"MN,WI",04010301,Beartrap-Nemadji,499467.682635999980000,100.000000000000000,499467.682764999980000,46.613788904099998,-91.579281243300002,HU8_134
510,{3D82D513-D4A3-4F2C-9719-FD0B2636B85B},0.000000000000000,832691.000000000000000,3369.854768669999900,"WI,MI",04010302,Bad-Montreal,336985.477145000010000,100.000000000000000,336985.476756000020000,46.396742598800003,-90.679986903800000,HU8_140
