WBIC,WiscID,Name.x,County,lat,long,Type,mg_average,ca_average,unit
499000,228,Boundary Lake,Oconto ,45.26144949,-88.31171809,drainage,NA,NA,mg
501200,229,Hilbert Lake,Marinette ,45.70884915,-88.41582845,seepage,NA,NA,mg
502000,231,LaFaye Lake,Marinette ,45.71333118,-88.39333756,seepage,NA,NA,mg
502300,232,Little Newton Lake,Marathon ,45.36582294,-88.12427682,seepage,NA,NA,mg
503300,233,Oneonta Lake,Marinette ,45.71838693,-88.4190854,seepage,NA,NA,mg
5035724,1022,"South Fork Pheasant Branch-Detention Outlet-At Middleton, WI",Dane,44.58610379,-87.9817702,drainage,NA,NA,mg
5039050,1023,"GLADHURST LANE DETENTION POND NEAR LAUDERDALE, WI",Walworth,44.58610379,-87.9817702,drainage,NA,NA,mg
504300,234,Rost Lake,Oconto ,45.05613391,-88.13995938,seepage,NA,NA,mg
518300,235,Montana Lake,Marinette ,45.04843863,-88.11588894,drainage,NA,NA,mg
519700,236,Underwood Lake - Staff Gage,Oconto ,45.045612,-88.24212,seepage,NA,NA,mg
523300,237,Gilas Lake,Marinette ,45.16195348,-88.17300833,drainage,NA,NA,mg
528500,239,Elbow Lake,Marinette ,45.39185822,-88.10829195,drainage,NA,NA,mg
530500,240,Mary Lake,Marinette ,45.30413509,-87.81614299,drainage,NA,NA,mg
530700,241,Stephenson Lake,Marinette ,45.32243655,-87.8132742,drainage,NA,NA,mg
533600,242,Thunder Lake,Marinette ,45.25461732,-88.24144084,drainage,NA,NA,mg
537900,243,McCaslin Lake,Marinette,45.37802215,-88.380109,drainage,NA,NA,mg
5519266,1024,Wabikon Lake,Forest,45.5574647,-88.7670556,drainage,NA,NA,mg
556900,244,Wabikon Lake,Forest ,45.55869454,-88.77831015,drainage,NA,NA,mg
5570032,1025,Mud Lake,Columbia,43.4238749,-89.27594959,drainage,NA,NA,mg
585100,246,Cosgrove Lake,Florence ,45.89388237,-88.1652623,seepage,NA,NA,mg
586800,1036,Imogene Lake,Vilas,45.99,-89.03,seepage,NA,NA,mg
589800,249,Mud Lake,Florence ,45.93693733,-88.24583921,seepage,NA,NA,mg
614200,250,Wolf Lake,Marinette ,45.41955016,-87.9172237,drainage,NA,NA,mg
614900,251,Island Lake,Marinette ,45.42469331,-87.94252175,drainage,NA,NA,mg
617900,252,Town Corner Lake,Marinette ,45.54210333,-88.05967082,drainage,NA,NA,mg
626200,253,Duck Lake,Marinette ,45.4954935,-88.1326979,drainage,NA,NA,mg
632800,254,Coleman Lake,Marinette ,45.60973826,-88.26885394,drainage,NA,NA,mg
633100,255,Moon Lake,Marinette ,45.62693223,-88.25891882,drainage,NA,NA,mg
63700,20,Spring Lake,Manitowoc ,43.96897075,-87.89580737,seepage,NA,NA,mg
64000,21,Pigeon Lake,Manitowoc ,43.98689251,-87.87387125,seepage,NA,NA,mg
642100,256,Fischer Lake,Florence ,45.72578463,-88.10602548,drainage,NA,NA,mg
650000,257,Bush Lake,Florence ,45.76556272,-88.30583284,drainage,NA,NA,mg
650500,258,Ellwood Lake,Florence ,45.85831516,-88.14237781,drainage,NA,NA,mg
653700,260,Patten Lake,Florence ,45.85418223,-88.41986674,drainage,NA,NA,mg
653900,261,Price Lake,Florence ,45.85675932,-88.39939146,drainage,NA,NA,mg
672300,262,Sea Lion Lake,Florence ,45.87744133,-88.32286903,drainage,NA,NA,mg
67400,22,Silver Lake,Manitowoc ,44.0697885,-87.73697184,drainage,NA,NA,mg
677100,263,Fay Lake,Florence ,45.86728814,-88.63757973,drainage,NA,NA,mg
677400,264,Long Lake,Florence,45.84968145,-88.6670665,drainage,NA,NA,mg
679300,265,Halsey Lake,Florence ,45.84804234,-88.63282017,drainage,NA,NA,mg
68300,23,Bullhead Lake,Manitowoc ,44.10334256,-88.03720851,seepage,NA,NA,mg
683000,266,Stevens Lake,Forest ,45.92601484,-88.70274446,drainage,NA,NA,mg
68600,24,Round Lake,Calumet ,44.1527975,-88.04911773,seepage,NA,NA,mg
692600,268,Three Johns Lake,Forest ,45.92319464,-88.98029623,seepage,NA,NA,mg
692900,270,Franklin Lake,Forest,45.9252352,-88.9987382,drainage,NA,NA,mg
692900,269,Franklin Lake,Forest ,45.93554158,-89.0014066,drainage,NA,NA,mg
702800,271,Railroad Lake,Florence ,45.88430957,-88.13719638,drainage,NA,NA,mg
703300,272,Montgomery Lake,Florence ,45.91415228,-88.1641427,drainage,NA,NA,mg
704200,273,Fisher Lake,Florence ,45.91952539,-88.2458222,drainage,NA,NA,mg
706900,274,Boot Lake,Florence ,45.95569258,-88.41784796,drainage,NA,NA,mg
716800,275,Kentuck Lake,Vilas,45.99412336,-88.9826295,drainage,NA,NA,mg
716800,276,Kentuck Lake,Vilas ,45.98521689,-88.99981168,drainage,NA,NA,mg
72800,25,Schisel Lake,Manitowoc ,44.12145617,-87.81983138,drainage,NA,NA,mg
740700,280,Wandawega Lake,Walworth ,42.74338896,-88.56699482,seepage,NA,NA,mg
740900,281,Lily Lake,Kenosha ,42.56325826,-88.21252821,seepage,NA,NA,mg
741200,282,North Lake,Walworth,42.74390169,-88.6292696,seepage,NA,NA,mg
741500,284,Pleasant Lake,Walworth ,42.7878957,-88.5518617,seepage,NA,NA,mg
741500,283,Pleasant Lake,Walworth,42.79084599,-88.55648959,seepage,NA,NA,mg
741600,285,Rockland Lake,Racine,42.6761283,-88.2492572,seepage,NA,NA,mg
741600,286,Rockland Lake,Racine ,42.67657972,-88.25270459,seepage,NA,NA,mg
741700,287,Silver Lake,Walworth ,42.72640084,-88.57078458,seepage,NA,NA,mg
741800,288,Swift Lake,Walworth ,42.8176978,-88.5129896,seepage,NA,NA,mg
747900,294,Silver Lake,Kenosha,42.55001856,-88.1653652,drainage,NA,NA,mg
748800,295,Flanagan Lake,Kenosha ,42.61132559,-88.17927399,seepage,NA,NA,mg
750300,296,Browns Lake,Racine,42.68057276,-88.241757,drainage,NA,NA,mg
755600,298,Mill Lake,Walworth,42.7655687,-88.5570452,drainage,NA,NA,mg
756700,301,Ivanhoe Lake,Walworth ,42.58309685,-88.34826022,drainage,NA,NA,mg
759800,303,Eagle Lake,Racine,42.7083512,-88.1153641,drainage,NA,NA,mg
761700,307,Wind Lake,Racine,42.81334964,-88.1420325,drainage,NA,NA,mg
762400,308,Big Muskego Lake,Waukesha,42.8525157,-88.1306438,drainage,NA,NA,mg
768800,313,Lulu Lake,Walworth ,42.83311042,-88.44973318,drainage,NA,NA,mg
770600,314,Spring Lake,Waukesha ,42.91463275,-88.37221514,drainage,NA,NA,mg
77300,26,Becker Lake,Calumet ,44.13089759,-88.04772566,drainage,NA,NA,mg
774200,315,Bean Lake,Jefferson ,43.05819473,-88.94465374,seepage,NA,NA,mg
774400,316,Beaver Lake,Waukesha,43.12361845,-88.3614848,seepage,NA,NA,mg
77500,27,Long Lake,Manitowoc ,44.13834421,-88.03791079,drainage,NA,NA,mg
775000,317,Clear Lake,Rock ,42.79943689,-88.97949008,drainage,NA,NA,mg
77600,28,Boot Lake,Calumet ,44.14647208,-88.04505537,seepage,NA,NA,mg
776000,318,Goose Lake,Columbia ,43.31873151,-89.36594494,seepage,NA,NA,mg
778100,319,Lower Genesee Lake,Waukesha ,43.04426828,-88.48036157,drainage,NA,NA,mg
778300,321,Middle Genesee Lake,Waukesha ,43.05091368,-88.47921537,seepage,NA,NA,mg
778300,320,Middle Genesee Lake,Waukesha,43.0475,-88.4797222,seepage,NA,NA,mg
779200,322,Pine Lake,Waukesha,43.125007,-88.3903744,seepage,NA,NA,mg
779300,323,Pretty Lake,Waukesha ,42.95497772,-88.49890784,seepage,NA,NA,mg
783730,325,"ESSER'S POND AT MIDDLETON, WI",Dane,43.09277,-89.5229,drainage,NA,NA,mg
783740,326,Tiedemans Pond,Dane,43.0902731,-89.5048432,seepage,NA,NA,mg
783750,328,Strickers Pond,Dane ,43.08712604,-89.50954045,seepage,NA,NA,mg
783750,327,Strickers Pond,Dane,43.0872176,-89.5098433,seepage,NA,NA,mg
793600,329,Delavan Lake,Walworth,42.59057109,-88.6337134,drainage,NA,NA,mg
795100,330,Turtle Lake,Walworth,42.72917917,-88.6820488,drainage,NA,NA,mg
802600,331,Lake Kegonsa,Dane,42.95416667,-89.2797222,drainage,NA,NA,mg
803700,332,Lake Waubesa,Dane,43.00888889,-89.3052778,drainage,NA,NA,mg
804600,333,Lake Monona,Dane,43.0633297,-89.3970636,drainage,NA,NA,mg
805000,334,Lake Wingra,Dane,43.05777428,-89.4062305,drainage,NA,NA,mg
805400,335,Lake Mendota,Dane,43.09832875,-89.4078969,drainage,NA,NA,mg
808700,336,Lake Koshkonong,Jefferson,42.85750645,-88.9409429,drainage,NA,NA,mg
809600,337,Lake Ripley,Jefferson,43.0055567,-89.0014991,drainage,NA,NA,mg
809800,338,Hope Lake,Jefferson,43.02111195,-88.9878876,drainage,NA,NA,mg
809800,339,Hope Lake,Jefferson ,43.02486934,-88.98409053,drainage,NA,NA,mg
81200,29,Chilton Millpond 75,Calumet,44.02415808,-88.1684342,drainage,NA,NA,mg
813100,340,Red Cedar Lake,Jefferson ,42.9768446,-88.98356222,seepage,NA,NA,mg
816600,341,Rice Lake,Walworth,42.7747335,-88.6992714,drainage,NA,NA,mg
816800,342,Whitewater Lake,Walworth,42.7502896,-88.706494,drainage,NA,NA,mg
823700,343,Goose Lake,Jefferson ,43.04969899,-88.58245601,drainage,NA,NA,mg
827500,345,Upper Nashotah Lake,Waukesha ,43.08545303,-88.42891303,drainage,NA,NA,mg
828000,346,Nagawicka Lake,Waukesha,43.06306418,-88.402319,drainage,NA,NA,mg
828600,347,Bark Lake,Washington ,43.22032967,-88.20916587,drainage,NA,NA,mg
82900,30,Lily Lake,Brown ,44.42601077,-87.85274858,seepage,NA,NA,mg
835800,348,Fox Lake,Dodge,43.5827641,-88.9351102,drainage,NA,NA,mg
837100,349,Lost Lake,Dodge ,43.44359261,-88.97000284,drainage,NA,NA,mg
837300,350,Chub Lake,Dodge ,43.22370928,-88.89229057,drainage,NA,NA,mg
847100,351,Hahns Lake,Jefferson ,43.13551827,-88.78319674,drainage,NA,NA,mg
850100,355,Upper Oconomowoc Lake,Waukesha,43.10917355,-88.453987,drainage,NA,NA,mg
850800,358,North Lake,Waukesha ,43.1502789,-88.38200736,drainage,NA,NA,mg
850800,357,North Lake,Waukesha,43.145562,-88.3925968,drainage,NA,NA,mg
85200,31,Heidmann Lake,Kewaunee ,44.3449789,-87.71304207,drainage,NA,NA,mg
852400,359,Lake Keesus,Waukesha,43.16583997,-88.3095393,drainage,NA,NA,mg
85300,32,Engledinger Lake,Kewaunee ,44.35175927,-87.71470737,drainage,NA,NA,mg
853200,360,Friess Lake,Washington ,43.24449168,-88.27640461,drainage,NA,NA,mg
85400,33,Shea Lake,Kewaunee ,44.36002525,-87.71344552,drainage,NA,NA,mg
855200,361,Druid Lake,Washington ,43.27798276,-88.40754668,drainage,NA,NA,mg
858300,362,Pike Lake,Washington,43.32111297,-88.3348185,drainage,NA,NA,mg
872600,364,Goose Lake,Dane ,43.00080925,-89.48871263,seepage,NA,NA,mg
872800,365,Morse Pond,Dane,43.01749699,-89.5342883,seepage,NA,NA,mg
873950,366,Graber Pond,Dane,43.1197168,-89.5070653,seepage,NA,NA,mg
8900,4,Forest Lake,Fon du Lac ,43.60762834,-88.16719663,seepage,NA,NA,mg
903700,367,Yellowstone Lake,Lafayette,42.757224,-89.9576246,drainage,NA,NA,mg
93100,34,Lake Europe,Door ,45.27262917,-86.98636507,seepage,NA,NA,mg
94200,35,East Alaska Lake,Kewaunee ,44.54568784,-87.49908802,drainage,NA,NA,mg
94300,36,West Alaska Lake,Kewaunee ,44.54064373,-87.50587775,seepage,NA,NA,mg
94700,37,Krohns Lake,Kewaunee ,44.58330353,-87.48855371,drainage,NA,NA,mg
968200,370,Ament Lake,Lincoln ,45.41734585,-89.51181065,seepage,NA,NA,mg
972500,376,Bobcat Lake,Oneida ,45.85026465,-89.75737623,seepage,NA,NA,mg
978500,380,Crescent Lake,Oneida ,45.89450149,-89.75555529,seepage,NA,NA,mg
978900,381,Crystal Lake,Dane ,43.29040412,-89.62304764,seepage,NA,NA,mg
979000,382,Crystal Lake,Columbia ,43.53104822,-89.25400573,seepage,NA,NA,mg
979100,383,Crystal Lake,Lincoln ,45.54195299,-89.7066446,seepage,NA,NA,mg
980900,385,Devils Lake,Sauk ,43.41736213,-89.73163207,drainage,NA,NA,mg
980900,384,Devils Lake,Sauk,43.42638889,-89.7277778,drainage,NA,NA,mg
984400,391,Fetke Lake,Oneida ,45.68933519,-89.47017582,seepage,NA,NA,mg
985000,393,Fish Lake (Hancock),Waushara,44.1188627,-89.477621,seepage,NA,NA,mg
985100,395,Fish Lake ,Dane ,43.28754854,-89.65221783,seepage,NA,NA,mg
985100,394,Fish Lake,Dane,43.28387815,-89.6542885,seepage,NA,NA,mg
994800,404,Geroge Lake,Columbia ,43.52221917,-89.38100997,seepage,NA,NA,mg
994900,405,Lake Huron,Waushara,44.19563889,-89.4174722,seepage,NA,NA,mg
997300,408,Lawrence Lake,Langlade ,45.25956099,-88.98283809,seepage,NA,NA,mg
998100,409,Little Bass Lake,Marathon ,44.72466829,-89.44304927,seepage,NA,NA,mg
999200,410,Little Frog Lake,Marathon ,44.76218296,-89.36911359,seepage,NA,NA,mg
NA,2,"PATS POND NEAR MOUNT VERNON, WI",Dane,44.58610379,-87.9817702,NA,NA,NA,mg
