Year,WBIC,level
1958,2452400,1013.0835002861595
1959,2452400,1005.6212081978439
1960,2452400,1006.5282876224078
1961,2452400,994.9138299770694
1962,2452400,990.8889858194876
1963,2452400,958.6669378570084
1964,2452400,958.4117063486866
1965,2452400,971.6212571914564
1966,2452400,965.7580765110301
1967,2452400,961.5744001148502
1968,2452400,990.8463646715086
1969,2452400,978.1827452863308
1970,2452400,986.2510392403145
1971,2452400,994.8517979418328
1972,2452400,1004.9583992368134
1973,2452400,1009.9347155802095
1974,2452400,999.8620429537563
1975,2452400,994.882530015181
1976,2452400,954.1815025160095
1977,2452400,976.8431813590603
1978,2452400,975.648959016524
1979,2452400,970.9853198808163
1980,2452400,959.7348266859893
1981,2452400,967.3098080903817
1982,2452400,985.2526655712668
1983,2452400,997.8694099767569
1984,2452400,1006.801359558498
1985,2452400,1020.2043268638747
1986,2452400,1041.1859823881107
1987,2452400,1011.3110776878873
1988,2452400,993.8891979467877
1989,2452400,983.0556874367795
1990,2452400,983.3704995592886
1991,2452400,1013.3578980547833
1992,2452400,1010.5124209502761
1993,2452400,1004.1288497822852
1994,2452400,1013.858233435845
1995,2452400,1016.8343000019136
1996,2452400,1049.543906709808
1997,2452400,1034.8524694745242
1998,2452400,1017.8381226195478
1999,2452400,1040.0098702306295
2000,2452400,1029.1118819228363
2001,2452400,1034.7026130095069
2002,2452400,1037.5779223925024
2003,2452400,1022.3757695289491
2004,2452400,1028.5769558709312
2005,2452400,1026.508196730021
2006,2452400,999.0571815633364
2007,2452400,982.9962208063224
2008,2452400,973.5456617263251
2009,2452400,955.8703181730809
2010,2452400,986.9766242331783
2011,2452400,991.6555374706213
2012,2452400,981.6533417730594
2013,2452400,994.6961693615158
2014,2452400,1027.1634328710406
2015,2452400,1033.4456314956115
1948,2296500,1000
1949,2296500,995.3103469108405
1950,2296500,988.2923704778459
1951,2296500,1009.4380656606606
1952,2296500,995.0724907993115
1953,2296500,994.7140797350685
1954,2296500,1006.8109445391875
1955,2296500,1008.0604957322744
1956,2296500,994.2143536050421
1957,2296500,982.4375507729418
1958,2296500,974.3974414680445
1959,2296500,984.6691018748104
1960,2296500,986.91423858934
1961,2296500,980.2370164211018
1962,2296500,974.573490147995
1963,2296500,952.8537579431869
1964,2296500,944.954271307021
1965,2296500,947.3139211213188
1966,2296500,944.9783259268994
1967,2296500,943.9269686286437
1968,2296500,973.5795871153712
1969,2296500,959.6695614208006
1970,2296500,950.6573544125431
1971,2296500,954.9548020378795
1972,2296500,971.5917315145047
1973,2296500,972.062764573836
1974,2296500,967.4762956741965
1975,2296500,962.5256165174858
1976,2296500,922.0751818369404
1977,2296500,937.8695216476029
1978,2296500,942.0895571181256
1979,2296500,937.9663153452279
1980,2296500,942.0131108681383
1981,2296500,934.9472223396951
1982,2296500,954.7040874720439
1983,2296500,961.0562456001826
1984,2296500,951.8870030890997
1985,2296500,971.3218757316055
1986,2296500,967.157333656976
1987,2296500,948.9952260522309
1988,2296500,926.2966072045725
1989,2296500,899.7476647882031
1990,2296500,912.0651797051448
1991,2296500,938.9365153690328
1992,2296500,930.3643504936663
1993,2296500,922.0158813891433
1994,2296500,922.1947404673617
1995,2296500,930.1434196548252
1996,2296500,951.9852819994979
1997,2296500,949.041778454797
1998,2296500,917.6914723079035
1999,2296500,920.9803474747531
2000,2296500,915.9080889948875
2001,2296500,924.2430411927736
2002,2296500,943.1835943129108
2003,2296500,927.1213759625833
2004,2296500,925.0866584296798
2005,2296500,926.135374452659
2006,2296500,903.9526005896336
2007,2296500,884.7407641151159
2008,2296500,867.4904066036373
2009,2296500,839.3029916868614
2010,2296500,860.8119776934574
2011,2296500,853.209557495085
2012,2296500,841.316046182907
2013,2296500,855.4683935119205
2014,2296500,886.4124360465556
2015,2296500,897.7463226064989
1948,2467900,1000
1949,2467900,998.0495429691309
1950,2467900,1001.6546447072799
1951,2467900,1037.3902308695929
1952,2467900,1036.5526422196267
1953,2467900,1046.602113381922
1954,2467900,1067.4086326559498
1955,2467900,1072.0866883781086
1956,2467900,1058.2698450055423
1957,2467900,1054.4533838621317
1958,2467900,1043.7232080617798
1959,2467900,1043.5789320689914
1960,2467900,1050.286499477597
1961,2467900,1042.4464590618188
1962,2467900,1044.8606575016565
1963,2467900,1020.5074713206184
1964,2467900,1019.6794756852303
1965,2467900,1036.3589777383231
1966,2467900,1035.0018496299265
1967,2467900,1035.9485999428493
1968,2467900,1068.4279095026905
1969,2467900,1059.7464289737304
1970,2467900,1068.874449130234
1971,2467900,1080.5477945626676
1972,2467900,1094.7181975599394
1973,2467900,1101.3668978353433
1974,2467900,1094.3691197914918
1975,2467900,1092.2332938658367
1976,2467900,1052.213852311087
1977,2467900,1076.6390293032987
1978,2467900,1077.5700402327097
1979,2467900,1075.9736102516185
1980,2467900,1068.0668892343467
1981,2467900,1081.396742591195
1982,2467900,1102.0565201500115
1983,2467900,1116.8032224399974
1984,2467900,1131.2742126826226
1985,2467900,1160.7416911237528
1986,2467900,1178.4816427124429
1987,2467900,1163.3706125088452
1988,2467900,1149.6307524352835
1989,2467900,1137.9992813541626
1990,2467900,1148.366426145799
1991,2467900,1176.820742225865
1992,2467900,1184.4353706004138
1993,2467900,1189.9629912474197
1994,2467900,1196.6347094632858
1995,2467900,1202.014960636801
1996,2467900,1237.0854597869636
1997,2467900,1221.050203426503
1998,2467900,1203.7954481092565
1999,2467900,1220.8104706803244
2000,2467900,1208.7382838163298
2001,2467900,1216.9115828566244
2002,2467900,1231.8916231857893
2003,2467900,1219.679577551643
2004,2467900,1218.1170896101369
2005,2467900,1210.3271558079991
2006,2467900,1184.0254145980875
2007,2467900,1169.609394747361
2008,2467900,1161.9359426374713
2009,2467900,1134.3576074472153
2010,2467900,1156.371924901894
2011,2467900,1150.9411665349571
2012,2467900,1144.5681568910295
2013,2467900,1165.9076101314713
2014,2467900,1198.56091817705
2015,2467900,1199.6879473845368
1948,2601000,1000
1949,2601000,988.0529420433116
1950,2601000,986.5413249977892
1951,2601000,1017.6431214368456
1952,2601000,1004.5441179848276
1953,2601000,1001.5918537421079
1954,2601000,1022.9413377333734
1955,2601000,1013.6962493270064
1956,2601000,999.4422784650611
1957,2601000,991.1922569953315
1958,2601000,974.24376695878
1959,2601000,975.6261668061661
1960,2601000,973.3560078927343
1961,2601000,960.9352178388475
1962,2601000,965.4005100568896
1963,2601000,944.2779186373391
1964,2601000,936.2463666942841
1965,2601000,954.1125909435966
1966,2601000,946.3800363948202
1967,2601000,948.9370279432712
1968,2601000,987.1470073484207
1969,2601000,968.8031183702344
1970,2601000,979.5305154097845
1971,2601000,987.992162982846
1972,2601000,996.1750273281953
1973,2601000,995.9913026333306
1974,2601000,983.052527251705
1975,2601000,982.5396255822224
1976,2601000,938.7436078803622
1977,2601000,965.2229083567073
1978,2601000,964.7852014536288
1979,2601000,960.4983835481751
1980,2601000,957.4375090748727
1981,2601000,962.6049029077911
1982,2601000,979.7553479670039
1983,2601000,993.9629130495641
1984,2601000,1002.1656051798402
1985,2601000,1022.2690820988303
1986,2601000,1033.329327668432
1987,2601000,1015.1887611583247
1988,2601000,986.5514881555205
1989,2601000,975.1729095798685
1990,2601000,978.3705776237078
1991,2601000,1012.1789410545894
1992,2601000,1009.0295526474717
1993,2601000,1011.3571889264275
1994,2601000,1010.0684933407751
1995,2601000,1021.4402723611719
1996,2601000,1033.1099106760612
1997,2601000,1023.3027769037477
1998,2601000,1010.4565483796614
1999,2601000,1017.406909312815
2000,2601000,1021.1677703994889
2001,2601000,1033.5637180048043
2002,2601000,1063.0382702033514
2003,2601000,1047.0485245351804
2004,2601000,1061.0035726734513
2005,2601000,1052.5074353776697
2006,2601000,1026.2943620400972
2007,2601000,1009.9140243578761
2008,2601000,1002.0078453444038
2009,2601000,975.2252144085846
2010,2601000,989.5893230106856
2011,2601000,985.4628056260071
2012,2601000,970.344290534715
2013,2601000,960.8887559865717
2014,2601000,990.2889515950454
2015,2601000,1007.5775350882003
1948,102100,1000
1949,102100,979.7737517232714
1950,102100,973.1223592416995
1951,102100,982.8301006145826
1952,102100,965.5756743570622
1953,102100,944.828121623278
1954,102100,957.4058936895742
1955,102100,936.8236477781281
1956,102100,938.0598226991837
1957,102100,922.1287634775373
1958,102100,882.0998739632937
1959,102100,901.9419156200631
1960,102100,905.4449576408955
1961,102100,913.7448104294382
1962,102100,900.0768890588248
1963,102100,880.5428715031846
1964,102100,867.575279728421
1965,102100,894.1876390012598
1966,102100,869.147565281917
1967,102100,868.381285268217
1968,102100,877.2584508343551
1969,102100,871.214557445933
1970,102100,870.6598988634452
1971,102100,873.4204531617389
1972,102100,887.2449965662875
1973,102100,902.590071166905
1974,102100,897.7033939758894
1975,102100,891.2846835227255
1976,102100,861.7512112690246
1977,102100,868.3767503671761
1978,102100,882.8310205484255
1979,102100,886.4017986539569
1980,102100,897.6236059154936
1981,102100,888.68317233061
1982,102100,904.7164693412591
1983,102100,913.1152106274409
1984,102100,931.4597714602836
1985,102100,938.2622596808366
1986,102100,952.4976807812706
1987,102100,943.3276796256056
1988,102100,921.0918132126553
1989,102100,907.6969061385859
1990,102100,923.6819851612806
1991,102100,928.0489555146326
1992,102100,936.6611582444727
1993,102100,960.8307074934543
1994,102100,962.3991298200594
1995,102100,967.2063862316867
1996,102100,964.1081364751278
1997,102100,959.033153428516
1998,102100,955.9315939975802
1999,102100,961.7345892556158
2000,102100,966.7680812866478
2001,102100,975.3288496396735
2002,102100,984.8728828431358
2003,102100,986.329379190852
2004,102100,1000.7895870439352
2005,102100,996.9972456895545
2006,102100,979.9251164180772
2007,102100,974.8657112763531
2008,102100,982.0725596364541
2009,102100,975.2956602040516
2010,102100,991.2047894496288
2011,102100,990.6358959411394
2012,102100,966.5125519843027
2013,102100,961.6332640717621
2014,102100,959.4654134422292
2015,102100,963.2961460867707
1948,2731800,1000
1949,2731800,994.830333362567
1950,2731800,988.5177031219697
1951,2731800,1016.7098561510564
1952,2731800,1015.7919637098984
1953,2731800,1027.0785008982618
1954,2731800,1042.0294747807764
1955,2731800,1047.1052133007938
1956,2731800,1026.7812191272592
1957,2731800,1013.6950628736597
1958,2731800,1004.6795948253769
1959,2731800,1001.7941230770979
1960,2731800,1009.5994715288242
1961,2731800,996.0862116511835
1962,2731800,993.4232810471162
1963,2731800,968.1661329825398
1964,2731800,964.8391527754047
1965,2731800,974.9168526224292
1966,2731800,969.4682727502089
1967,2731800,968.8833964325383
1968,2731800,1000.3506747498573
1969,2731800,990.3822292084122
1970,2731800,992.7077238670291
1971,2731800,997.8900325004511
1972,2731800,1014.306890643278
1973,2731800,1018.632010024691
1974,2731800,1012.4315492140648
1975,2731800,1009.7838160196769
1976,2731800,972.0392123294318
1977,2731800,993.3560383058882
1978,2731800,993.3740470364332
1979,2731800,992.6232867383465
1980,2731800,989.6807895371201
1981,2731800,997.69482115049
1982,2731800,1018.8682224428111
1983,2731800,1030.016048154309
1984,2731800,1039.2002511105825
1985,2731800,1064.8569155298746
1986,2731800,1075.7561382599351
1987,2731800,1055.355762283345
1988,2731800,1035.2330335183271
1989,2731800,1020.2103583575916
1990,2731800,1024.6133538799777
1991,2731800,1054.114479456458
1992,2731800,1057.1165513262638
1993,2731800,1057.4648537577548
1994,2731800,1061.3192668824022
1995,2731800,1064.013393542751
1996,2731800,1095.493585739763
1997,2731800,1078.9461194543512
1998,2731800,1056.5292105516683
1999,2731800,1068.612155324347
2000,2731800,1060.7287274257521
2001,2731800,1070.7229618393549
2002,2731800,1090.7127845038015
2003,2731800,1078.169483688873
2004,2731800,1084.5975690528212
2005,2731800,1074.8257924743577
2006,2731800,1051.6299235439762
2007,2731800,1029.971854056154
2008,2731800,1022.6040820896798
2009,2731800,997.8178835492312
2010,2731800,1012.4662706147458
2011,2731800,1006.0452812454376
2012,2731800,993.5160712424831
2013,2731800,1012.6208729357311
2014,2731800,1042.4088474291802
2015,2731800,1041.6513885237748
1948,2901100,1000
1949,2901100,1004.6466495109615
1950,2901100,1012.1201486284054
1951,2901100,1051.4159415417087
1952,2901100,1058.8777327318958
1953,2901100,1078.6695656491936
1954,2901100,1099.6760663769937
1955,2901100,1111.3385082127902
1956,2901100,1098.7349511651635
1957,2901100,1095.8492858415623
1958,2901100,1091.2033156231755
1959,2901100,1093.762595777669
1960,2901100,1103.9278157945528
1961,2901100,1096.471594308468
1962,2901100,1101.2937578264373
1963,2901100,1079.132289260275
1964,2901100,1083.351459042967
1965,2901100,1101.7510714267146
1966,2901100,1102.1906912940467
1967,2901100,1107.848491953143
1968,2901100,1144.6332666219043
1969,2901100,1141.6570992003515
1970,2901100,1155.2831042795135
1971,2901100,1170.332478726671
1972,2901100,1187.3148654701897
1973,2901100,1197.618603099147
1974,2901100,1195.8379587822346
1975,2901100,1197.1239236126498
1976,2901100,1165.7823711537023
1977,2901100,1192.3768248412903
1978,2901100,1195.5443821877532
1979,2901100,1199.176360669387
1980,2901100,1195.113784575707
1981,2901100,1206.136650732873
1982,2901100,1230.0923011763514
1983,2901100,1241.543462199952
1984,2901100,1258.1231793556333
1985,2901100,1286.744013435511
1986,2901100,1305.2522533517988
1987,2901100,1289.7893656713468
1988,2901100,1280.9251401621782
1989,2901100,1269.191680240809
1990,2901100,1275.8977725922773
1991,2901100,1307.5785879656557
1992,2901100,1315.3059099811085
1993,2901100,1319.3076741530838
1994,2901100,1324.485907910399
1995,2901100,1327.1739060486404
1996,2901100,1367.8831343702595
1997,2901100,1351.2340573853307
1998,2901100,1335.1800765770263
1999,2901100,1354.185554823533
2000,2901100,1344.052013715482
2001,2901100,1350.581123324839
2002,2901100,1358.6204233394178
2003,2901100,1343.6528114922805
2004,2901100,1347.676449148201
2005,2901100,1354.6084501798673
2006,2901100,1329.3115120013335
2007,2901100,1310.6811776246043
2008,2901100,1301.7089993621712
2009,2901100,1283.3476485449476
2010,2901100,1302.1597931755548
2011,2901100,1295.3934677470374
2012,2901100,1286.3380863958253
2013,2901100,1309.3815017909637
2014,2901100,1334.532194512001
2015,2901100,1327.9977135025786
1948,184300,1000
1949,184300,981.9053024098724
1950,184300,966.6000757640167
1951,184300,974.3441121219171
1952,184300,956.2533572618872
1953,184300,937.0398639298674
1954,184300,939.2122186999792
1955,184300,916.1666741266235
1956,184300,901.614312250915
1957,184300,890.4672081614139
1958,184300,865.3051084945685
1959,184300,878.969119735085
1960,184300,882.4808088369284
1961,184300,880.5544593071578
1962,184300,871.2217676789987
1963,184300,846.3485130453062
1964,184300,841.2950868365718
1965,184300,855.2818662000121
1966,184300,838.7215262167498
1967,184300,838.6714630357055
1968,184300,853.9202002292874
1969,184300,854.4509376287975
1970,184300,854.4680651672758
1971,184300,862.4182848325914
1972,184300,871.2864351360954
1973,184300,881.7711654249916
1974,184300,871.7463419363913
1975,184300,868.283262470094
1976,184300,833.6243783050288
1977,184300,845.1938235832869
1978,184300,855.8233996447651
1979,184300,863.7694852897839
1980,184300,869.6415883631536
1981,184300,861.0885953581992
1982,184300,873.1032141737168
1983,184300,881.7175582531859
1984,184300,889.9371676950308
1985,184300,907.8078189737535
1986,184300,909.8675215317593
1987,184300,891.3250509412992
1988,184300,871.4007381070592
1989,184300,848.2506576340634
1990,184300,868.653987757832
1991,184300,883.0234759995288
1992,184300,885.6057745322158
1993,184300,887.2769522262511
1994,184300,874.5345305325936
1995,184300,878.6994395248176
1996,184300,890.4643513474448
1997,184300,887.8897736351687
