dat$Date,dat$WBIC,2.5%,50%,97.5%
2002-08-21,1858200,1128.3581216592966,1183.8129639408148,1238.6773915460549
2002-08-22,1858200,1125.0858449673542,1180.6705635381602,1235.4998309222744
2002-08-23,1858200,1167.008760899395,1221.4698003787698,1274.5659841556721
2002-08-24,1858200,1164.2468079811974,1218.8779052061905,1271.9219218801477
2002-08-25,1858200,1163.007174924049,1217.5923716799246,1270.6576022067495
2002-08-26,1858200,1161.1699853078655,1215.6513238295233,1268.707792561714
2002-08-27,1858200,1158.5732287539863,1213.0165544887427,1265.8722681886593
2002-08-28,1858200,1155.2563560791214,1209.9423014299748,1262.5181996778497
2002-08-29,1858200,1152.5953712893602,1207.2342274803198,1259.861037033797
2002-08-30,1858200,1149.0992012854026,1203.6659773511246,1256.3964126423648
2002-08-31,1858200,1148.4193292646605,1202.9276098247472,1255.647306032008
2002-09-01,1858200,1144.4282302167398,1198.8815919238502,1251.63139576572
2002-09-02,1858200,1140.728542748571,1195.521083770567,1248.0199729490498
2002-09-03,1858200,1137.9918953355173,1192.6714930456656,1245.311380433975
2002-09-04,1858200,1174.7386140814879,1231.0010736720174,1284.8527066333681
2002-09-05,1858200,1172.2247160382487,1228.4693332295437,1282.268226441705
2002-09-06,1858200,1166.7860981078452,1223.427266359061,1277.2216675040358
2002-09-07,1858200,1172.7181142237473,1229.050332012587,1282.8612535083566
2002-09-08,1858200,1206.6720006324776,1263.5943693619427,1315.6525596566094
2002-09-09,1858200,1204.805628472628,1261.8429992332876,1313.7957336025324
2002-09-10,1858200,1202.7474220835102,1259.6408484293938,1311.6982912313838
2002-09-11,1858200,1197.9600507133919,1254.9511883720716,1306.994005673578
2002-09-12,1858200,1200.123163378576,1257.160819510652,1309.070007079451
2002-09-13,1858200,1196.5678882582886,1253.3866630477246,1305.437715620355
2002-09-14,1858200,1192.7730884000912,1249.3933458266201,1301.293236527143
2002-09-15,1858200,1189.7490699501845,1246.4972222485112,1298.1921453943805
2002-09-16,1858200,1195.4389364376716,1252.0778031080729,1304.2200575675372
2002-09-17,1858200,1192.8815865034717,1249.67542914663,1301.7189102609295
2002-09-18,1858200,1190.2386972298543,1247.1814717626896,1299.121972823143
2002-09-19,1858200,1187.2223733550127,1244.1448020482553,1296.09765661986
2002-09-20,1858200,1184.62495115834,1241.366574460666,1293.3246778921903
2002-09-21,1858200,1191.3575126783062,1247.7879396302017,1299.9568564261576
2002-09-22,1858200,1191.3160981199867,1247.7478392226026,1299.9346909830142
2002-09-23,1858200,1189.4185622690593,1245.814203714699,1298.0350222520237
2002-09-24,1858200,1186.2347807985034,1242.5099874536422,1294.9547345191554
2002-09-25,1858200,1184.115719361769,1240.4798988489028,1292.8811471452364
2002-09-26,1858200,1179.6482961840684,1235.937586896302,1288.226269658203
2002-09-27,1858200,1190.4093001112196,1247.0336252712164,1299.0110476194488
2002-09-28,1858200,1196.8969112982213,1253.4881307777905,1305.2378228830448
2002-09-29,1858200,1195.5423178722317,1252.1431566680017,1303.6860446222856
2002-09-30,1858200,1196.643740111502,1253.2301329975262,1304.8595229965704
2002-10-01,1858200,1194.4866327448813,1251.0052129874462,1302.6179485476007
2002-10-02,1858200,1196.7765830550861,1253.261825230015,1304.9012292558473
2002-10-03,1858200,1195.43909379244,1251.8443583029525,1303.4458063384234
2002-10-04,1858200,1195.3927476973286,1251.71227660247,1303.4366849231453
2002-10-05,1858200,1192.5260181140811,1248.6922512545573,1300.5364814020277
2002-10-06,1858200,1236.9325463578411,1291.4876474597106,1345.88045801632
2002-10-07,1858200,1234.8822805238665,1289.3747779908183,1343.8650465426028
2002-10-08,1858200,1265.4181980719904,1320.6739686626902,1373.2595159000584
2002-10-09,1858200,1263.3746369642531,1318.650348919897,1371.2864240466752
2002-10-10,1858200,1265.4424443906971,1320.6414536390841,1373.3402397446791
2002-10-11,1858200,1263.5698089118312,1318.9572648724634,1371.5268155792187
2002-10-12,1858200,1264.2485603261466,1319.7777470826168,1372.395633272221
2002-10-13,1858200,1262.4275919679992,1318.077632886043,1370.6965747157908
2002-10-14,1858200,1271.8608812506009,1327.8064264198747,1380.63369364988
2002-10-15,1858200,1270.174186037056,1326.1647149605851,1378.9970657832296
2002-10-16,1858200,1266.739649618793,1322.7608671865974,1375.4074719623704
2002-10-17,1858200,1262.7033643289449,1318.6979773610296,1371.2510968512684
2002-10-18,1858200,1259.5034171306363,1315.419192267807,1367.9045400382174
2002-10-19,1858200,1256.6599435926537,1312.7016506074608,1365.1701968530933
2002-10-20,1858200,1260.9317185420418,1316.793632448185,1369.2506151016098
2002-10-21,1858200,1259.0582143753163,1314.8690294992416,1367.2056984823816
2002-10-22,1858200,1262.2794000579242,1318.1408599515578,1370.6854954518299
2002-10-23,1858200,1270.8997418260162,1326.915757475725,1379.5667780428869
2002-10-24,1858200,1269.0782900112788,1325.1030956023305,1377.813937259943
2002-10-25,1858200,1267.15839013516,1323.1966478165366,1375.7197357205382
2002-10-26,1858200,1265.0096864548823,1321.06622447173,1373.5699038672167
2002-10-27,1858200,1265.2591405093112,1321.2552091547707,1373.6879977302656
2002-10-28,1858200,1263.8839955662952,1319.6764417942309,1372.2920281690735
2002-10-29,1858200,1262.115311688566,1318.045148030114,1370.6621870266808
2002-10-30,1858200,1260.3029345490845,1316.327246314875,1368.9051430602303
2002-10-31,1858200,1258.449498225245,1314.4722595974367,1367.0341585043484
2002-11-01,1858200,1256.9558411214198,1313.047265530297,1365.4494292998065
2002-11-02,1858200,1255.2065304176554,1311.3395428769825,1363.6628410067358
2002-11-03,1858200,1252.7986662527046,1308.9062614998895,1361.3573710325936
2002-11-04,1858200,1250.5846599376014,1306.8096340384213,1359.097879861908
2002-11-05,1858200,1248.5277832033635,1304.7249095247562,1356.9990874983957
2002-11-06,1858200,1246.69829503437,1302.9600619696223,1355.1217357320083
2002-11-07,1858200,1245.0633432043885,1301.3933676890142,1353.5510663927848
2002-11-08,1858200,1243.3350968232348,1299.7148234269973,1352.0591726244238
2002-11-09,1858200,1241.7619339009698,1298.1258521218429,1350.563771302424
2002-11-10,1858200,1240.2665690882723,1296.663838960392,1349.074414773556
2002-11-11,1858200,1239.219690853838,1295.495336392509,1347.9645173159715
2002-11-12,1858200,1238.9549167864893,1295.2434926890573,1347.7276548949653
2002-11-13,1858200,1237.5316964595606,1293.902153458139,1346.3550475308236
2002-11-14,1858200,1236.0610385326347,1292.539183809393,1345.0161413900328
2002-11-15,1858200,1234.5273181219559,1290.7905652913882,1343.301175485673
2002-11-16,1858200,1232.878546654386,1289.203941366885,1341.7257734847758
2002-11-17,1858200,1231.178105139432,1287.4921699623806,1340.0485076218952
2002-11-18,1858200,1229.4090337666414,1285.78140922545,1338.4072211332566
2002-11-19,1858200,1227.8057425174675,1284.0754732192695,1336.7924600026863
2002-11-20,1858200,1225.996591730829,1282.3570620767691,1334.9965434284059
2002-11-21,1858200,1224.2242896851562,1280.5418927398382,1333.246069776007
2002-11-22,1858200,1222.7521706577195,1279.163878445403,1331.6557589232903
2002-11-23,1858200,1221.7682381438594,1277.9970640375868,1330.5269294093332
2002-11-24,1858200,1220.3916822207207,1276.5666328210164,1329.0718249565296
2002-11-25,1858200,1218.5127832243204,1274.916280737882,1327.3109400839235
2002-11-26,1858200,1216.7705924298552,1273.0023353278357,1325.438352098749
2002-11-27,1858200,1214.6416379313832,1270.9637214930935,1323.5479529136528
2002-11-28,1858200,1212.2389851279495,1268.6296963749437,1321.070886992285
2002-11-29,1858200,1210.0257061170382,1266.5615384545824,1318.9602596586387
2002-11-30,1858200,1208.1155426924024,1264.6123886988407,1317.1417796833482
2002-12-01,1858200,1206.202013892696,1262.5115500316033,1315.2190610582984
2002-12-02,1858200,1204.380955707922,1260.8141279206307,1313.416828899528
2002-12-03,1858200,1202.4598919616358,1258.789762058717,1311.38201639609
2002-12-04,1858200,1199.862316928752,1256.3462678458666,1308.6379235843506
2002-12-05,1858200,1197.7426007008312,1254.2981474946087,1306.5956989920537
2002-12-06,1858200,1197.543934321809,1254.1029407854353,1306.3578229900395
2002-12-07,1858200,1195.787541038827,1252.440164792185,1304.640913761675
2002-12-08,1858200,1194.0149059131136,1250.698227115724,1302.8172397279748
2002-12-09,1858200,1192.1983421633495,1248.8683224202532,1301.0455885381982
2002-12-10,1858200,1190.590259216067,1246.9667932832876,1299.2681597258882
2002-12-11,1858200,1188.941355746761,1245.2609342138026,1297.66242066882
2002-12-12,1858200,1187.0976940057194,1243.5259309966918,1295.7783472429037
2002-12-13,1858200,1185.3855744641405,1241.8723940852137,1294.020819508872
2002-12-14,1858200,1184.0270446105364,1240.5230305676232,1292.599197601294
2002-12-15,1858200,1182.597346801258,1239.057899740259,1291.293814718179
2002-12-16,1858200,1181.1497497216383,1237.5812609216662,1289.8981274106923
2002-12-17,1858200,1179.7486858639904,1236.1506209356835,1288.5254805522536
2002-12-18,1858200,1178.5304718687255,1234.6782586826469,1287.1575028212826
2002-12-19,1858200,1176.8467265271483,1233.114604971655,1285.4390932045449
2002-12-20,1858200,1188.073998911751,1243.9225605180288,1296.1520730902525
2002-12-21,1858200,1187.635704993963,1243.5378577626752,1295.7183124724584
2002-12-22,1858200,1186.2446326582094,1242.0359250019364,1294.1938045322581
2002-12-23,1858200,1184.9422091324618,1240.4474893646432,1292.727686058127
2002-12-24,1858200,1183.132483139586,1238.61390682618,1290.8215715193662
2002-12-25,1858200,1181.0246047864935,1236.7201232359757,1288.6843582545882
2002-12-26,1858200,1179.2619921440357,1234.971035227648,1286.6505512987615
2002-12-27,1858200,1177.3781071049311,1233.1285954800042,1284.7503996132
2002-12-28,1858200,1175.6044668992768,1231.3653536694233,1282.9230027592434
2002-12-29,1858200,1174.0567015824076,1229.7752866665621,1281.413796948043
2002-12-30,1858200,1174.3053724454808,1230.1767762090885,1281.6661203005065
2002-12-31,1858200,1172.8422357865165,1228.7368693474327,1280.1976104442333
2003-01-01,1858200,1171.3606808548789,1227.2860295265777,1278.708370380949
2003-01-02,1858200,1169.9560921033851,1225.8607056120027,1277.454666739267
2003-01-03,1858200,1168.6164930315294,1224.436428329649,1276.0550164117783
2003-01-04,1858200,1167.0375847653172,1223.0379817575758,1274.5375196329687
2003-01-05,1858200,1165.451298620962,1221.5155439135856,1272.9808630748937
2003-01-06,1858200,1163.966211614903,1219.9897199912477,1271.5550025425164
2003-01-07,1858200,1163.7303056782764,1219.7824953441186,1271.316638916852
2003-01-08,1858200,1162.0832958650526,1218.1711996178233,1269.693328094847
2003-01-09,1858200,1160.7498376392623,1216.778470282457,1268.2817409703316
2003-01-10,1858200,1159.4155077287187,1215.3289812225935,1266.7011556512664
2003-01-11,1858200,1158.2245509228571,1214.2154509035445,1265.4478487203485
2003-01-12,1858200,1156.7992681204119,1212.8365774654405,1264.0487531364843
2003-01-13,1858200,1154.9993419379775,1211.2787531452427,1262.3444491554128
2003-01-14,1858200,1152.8596340056895,1209.121756916861,1260.3309981330558
2003-01-15,1858200,1151.0596283372283,1207.3007096047368,1258.4422058656382
2003-01-16,1858200,1149.3324061522271,1205.4893322064859,1256.6567016783263
2003-01-17,1858200,1147.5017908442119,1203.8021573708502,1254.8995874935554
2003-01-18,1858200,1145.7668011004016,1202.1811594443316,1253.1696461038707
2003-01-19,1858200,1144.17577984511,1200.4516274096304,1251.519718358061
2003-01-20,1858200,1144.6851139998694,1200.93087637101,1251.8604543484466
2003-01-21,1858200,1142.8203669217596,1199.2328429277704,1250.2117615916934
2003-01-22,1858200,1141.1468571079854,1197.6408227360753,1248.4956773509423
2003-01-23,1858200,1139.3854608529589,1196.0047200872116,1247.00034113331
2003-01-24,1858200,1137.6143360839678,1194.4557994766174,1245.2936896895478
2003-01-25,1858200,1135.7996471666684,1192.648890734641,1243.4565443258534
2003-01-26,1858200,1133.8377824801182,1190.5339182029413,1241.3113164734486
2003-01-27,1858200,1132.1130910114641,1188.8309544395356,1239.406921439509
2003-01-28,1858200,1130.3954144128647,1187.0959856121685,1237.6614597622997
2003-01-29,1858200,1128.5926344068794,1185.3859093629624,1235.9265164316346
2003-01-30,1858200,1126.8283860856986,1183.4234525900788,1234.0072586480446
2003-01-31,1858200,1125.1110085793953,1181.6867989200566,1232.4057695726133
2003-02-01,1858200,1123.622193987218,1180.141264086217,1230.8426412482693
2003-02-02,1858200,1122.1517686216357,1178.6217676958831,1229.3659782407033
2003-02-03,1858200,1120.5806532905567,1177.0000291406568,1227.7246743758833
2003-02-04,1858200,1119.0057274595677,1175.4559454948717,1226.1959542362429
2003-02-05,1858200,1138.6605151159292,1195.4660783703675,1245.185585608815
2003-02-06,1858200,1137.0958548990825,1193.9783393729635,1243.5957954670446
2003-02-07,1858200,1135.4752965679158,1192.333159498733,1241.9684186107977
2003-02-08,1858200,1135.5528367151119,1192.3604933761085,1241.928338226573
2003-02-09,1858200,1134.403080962174,1191.2278409769629,1240.8392465832617
2003-02-10,1858200,1132.8102293514362,1189.5634354845058,1239.310735703653
2003-02-11,1858200,1131.268500197998,1188.044413602635,1237.799382739819
2003-02-12,1858200,1129.8443185032243,1186.4060365647647,1236.094562972754
2003-02-13,1858200,1128.5462669857245,1185.1536440449408,1234.7858066016104
2003-02-14,1858200,1126.8529531564545,1183.5366321380195,1233.0215433238652
2003-02-15,1858200,1125.2559575189628,1181.7217575627824,1231.1814725416334
2003-02-16,1858200,1123.7311459434034,1180.1880544563082,1229.6174619422723
2003-02-17,1858200,1122.1543031368892,1178.6653367089864,1228.2744328775257
2003-02-18,1858200,1120.688554916129,1177.1841108904941,1226.8299836696942
2003-02-19,1858200,1119.3459925633597,1175.707839982439,1225.4836406020313
2003-02-20,1858200,1117.881297181188,1174.2565245539074,1224.1086137470497
2003-02-21,1858200,1116.3946659963885,1172.8709013243624,1222.5660214745074
2003-02-22,1858200,1114.8751891126972,1171.2787692975544,1221.0595263406674
2003-02-23,1858200,1113.448274921987,1170.0134658908023,1219.674357220651
2003-02-24,1858200,1111.968852797665,1168.6261934510358,1218.269097832464
2003-02-25,1858200,1110.446357255992,1167.0175089463246,1216.7646395709792
2003-02-26,1858200,1108.7741551452273,1165.316417765576,1215.0183855173775
2003-02-27,1858200,1106.9260289426575,1163.543388265891,1213.2486772830216
2003-02-28,1858200,1105.1713956992899,1161.9238575729332,1211.4525082889672
2003-03-01,1858200,1103.8541723804954,1160.3773522582155,1209.9055612426405
2003-03-02,1858200,1102.3995819711326,1158.9792635308204,1208.4533064512757
2003-03-03,1858200,1101.0712945887317,1157.527683558163,1207.000892343931
2003-03-04,1858200,1100.887159449975,1157.3614728368643,1206.7467751422832
2003-03-05,1858200,1103.015127641951,1159.6338200766363,1208.8328890843104
2003-03-06,1858200,1101.4021732354645,1158.051497551181,1207.2684005551223
2003-03-07,1858200,1099.7139197261797,1156.4929411977519,1205.4117887717684
2003-03-08,1858200,1098.1108493851539,1154.8072683047685,1203.7919910029805
2003-03-09,1858200,1097.3848601981965,1154.1258398326604,1202.988310365501
2003-03-10,1858200,1103.6129851753662,1160.7560664145674,1209.3482813095245
2003-03-11,1858200,1101.918239019287,1158.9322421121374,1207.6258763468404
2003-03-12,1858200,1100.222163717919,1157.302203781103,1205.8603683277395
2003-03-13,1858200,1098.9141480676894,1155.869601622378,1204.4368303761569
2003-03-14,1858200,1097.2396864543325,1154.334605875646,1202.8795416502808
2003-03-15,1858200,1097.58797858976,1154.6481230371464,1203.2916178084988
2003-03-16,1858200,1095.9606211951532,1153.0693315899402,1201.6766480877495
2003-03-17,1858200,1094.2832902352775,1151.3039285073046,1199.9834331137538
2003-03-18,1858200,1092.7409734122336,1149.6542853383567,1198.2078959203077
2003-03-19,1858200,1091.2270527996482,1148.1276985599784,1196.6342894157824
2003-03-20,1858200,1089.724159726205,1146.602223916138,1195.145398554932
2003-03-21,1858200,1088.2903058264324,1145.1743453075974,1193.6738502188978
2003-03-22,1858200,1089.0833243696056,1146.1507393312063,1194.6069659077598
2003-03-23,1858200,1094.7306683911472,1151.8227312011445,1200.3184262062389
2003-03-24,1858200,1092.7287310106653,1149.9674057383645,1198.4335514880459
2003-03-25,1858200,1090.981618820219,1148.2100976132094,1196.6967192773498
2003-03-26,1858200,1089.4668137567114,1146.6586458540123,1195.049067241137
2003-03-27,1858200,1087.9787220201151,1145.096836616092,1193.42539500483
2003-03-28,1858200,1086.275848981844,1143.3832369069087,1192.0177635852801
2003-03-29,1858200,1084.7003190387225,1141.8132955560259,1190.3274155669337
2003-03-30,1858200,1097.5999518342594,1154.5646633378642,1202.3915598569629
2003-03-31,1858200,1095.4637755372753,1152.3573787814737,1200.1306122807614
2003-04-01,1858200,1093.5972924120015,1150.4835833211382,1198.4201706159313
2003-04-02,1858200,1091.6305068661866,1148.5974690246173,1196.5076619728222
2003-04-03,1858200,1092.0169813273556,1148.9382049605592,1196.7917113207718
2003-04-04,1858200,1090.309658800134,1147.2633850922257,1195.1195420052736
2003-04-05,1858200,1089.9590486055577,1147.013892212739,1194.9613129570807
2003-04-06,1858200,1087.8944731284578,1145.0482527105635,1193.0634436547325
2003-04-07,1858200,1087.9153946452307,1145.084089411745,1193.0614659986481
2003-04-08,1858200,1085.6505274081705,1142.817366770264,1190.9969867626075
2003-04-09,1858200,1083.8927529502507,1141.0926326195026,1189.1894863402508
2003-04-10,1858200,1082.1698917549184,1139.3640286114917,1187.3572160915082
2003-04-11,1858200,1080.4142105346923,1137.5961501924103,1185.6251348487845
2003-04-12,1858200,1078.7606327897597,1135.8976697956841,1184.0031161129523
2003-04-13,1858200,1077.1829182780307,1134.1903762061272,1182.353886459321
2003-04-14,1858200,1075.7430459962484,1132.8234295347786,1180.8616341557045
2003-04-15,1858200,1074.2797320733218,1131.330858602532,1179.4479355824076
2003-04-16,1858200,1072.9438901180579,1129.8035740679766,1178.0052338047835
2003-04-17,1858200,1071.540967127145,1128.3661644075491,1176.5277083864232
2003-04-18,1858200,1114.9564370966007,1169.9311863774233,1216.605012395221
2003-04-19,1858200,1116.5699303035726,1171.4292363090099,1218.1387704735544
2003-04-20,1858200,1113.1368507628208,1168.2364654848384,1214.9955596126597
2003-04-21,1858200,1117.04409933935,1172.3829879180948,1218.9239318422865
2003-04-22,1858200,1128.9192039475024,1183.889670891217,1230.8021785267729
2003-04-23,1858200,1128.96932526724,1184.038409797803,1230.756649424461
2003-04-24,1858200,1127.5895462313074,1182.451268608177,1229.4371167971274
2003-04-25,1858200,1126.1375245119643,1180.9331096034864,1228.079473270937
2003-04-26,1858200,1124.6944490210917,1179.4989450058367,1226.6189237800443
2003-04-27,1858200,1123.311017591559,1178.1154304911247,1225.1238727959976
2003-04-28,1858200,1122.0254314639046,1176.8006397627187,1223.7622755878633
2003-04-29,1858200,1120.615630222558,1175.507386437073,1222.368467213872
2003-04-30,1858200,1119.195043224809,1174.1345280640799,1220.9573055917529
2003-05-01,1858200,1117.722403895768,1172.7084498462896,1219.4738156911762
2003-05-02,1858200,1116.0982700659924,1171.058906250359,1217.7723581684645
2003-05-03,1858200,1114.4527067957179,1169.3123849737187,1216.0677869021906
2003-05-04,1858200,1112.5434263644484,1167.499391643163,1214.2846234899207
2003-05-05,1858200,1109.67081338053,1164.7840654914407,1211.5941412442114
2003-05-06,1858200,1106.0397625355092,1161.2997583069275,1208.2322717963268
2003-05-07,1858200,1137.3847893872933,1192.7494042400558,1238.381825819439
2003-05-08,1858200,1134.152303236661,1189.7892757754453,1235.411960348773
2003-05-09,1858200,1132.5515982376403,1188.37204934123,1233.9091967075137
2003-05-10,1858200,1130.7659916648624,1186.5517692137048,1232.0882374901598
2003-05-11,1858200,1156.690953731937,1213.824488042351,1260.499088301709
2003-05-12,1858200,1152.792831297695,1210.0501448674,1256.6897810234768
2003-05-13,1858200,1199.6355083194362,1255.8307289314737,1302.2560044836177
2003-05-14,1858200,1196.0759321252299,1252.4041695042183,1298.660759299966
2003-05-15,1858200,1192.5839207576144,1248.9734233092652,1295.352988452309
2003-05-16,1858200,1189.805921523332,1246.304816828825,1292.8067847987081
2003-05-17,1858200,1187.7112755225694,1244.1827976505228,1290.656734613174
2003-05-18,1858200,1185.1652394501652,1241.7428260083284,1288.068160955715
2003-05-19,1858200,1182.8426151922104,1239.5165106865913,1285.946653375422
2003-05-20,1858200,1180.1672701077318,1236.8032894544326,1283.288298089597
2003-05-21,1858200,1198.9057851565171,1254.882954285123,1301.3310936443859
2003-05-22,1858200,1195.7830075311817,1251.9375895687142,1298.1195032165497
2003-05-23,1858200,1191.2130759769607,1246.8692144190877,1293.4522786096636
2003-05-24,1858200,1189.0708252206468,1244.7435767423412,1291.4569785013691
2003-05-25,1858200,1186.0729550641843,1241.818158207232,1288.5918620792074
2003-05-26,1858200,1183.845408774443,1239.5284453052518,1286.3845629510292
2003-05-27,1858200,1181.5416228125578,1237.2302102542121,1284.1060688352798
2003-05-28,1858200,1178.149391093339,1233.7972110570236,1280.9285304830887
2003-05-29,1858200,1174.6670151101612,1230.2242942301496,1277.399481651356
2003-05-30,1858200,1172.1107651800223,1227.7608936717884,1274.8972692397463
2003-05-31,1858200,1168.6983115758312,1224.230298345759,1271.470426158964
2003-06-01,1858200,1168.1852251997084,1223.7558532419803,1270.9409467250196
2003-06-02,1858200,1164.2022138342052,1219.71911027329,1266.7550740956744
2003-06-03,1858200,1159.2043811863357,1214.5817825770907,1261.9006074624954
2003-06-04,1858200,1155.3062588425273,1210.5308576007187,1258.0179745871937
2003-06-05,1858200,1152.9624579247927,1208.2311510731383,1255.767107489019
2003-06-06,1858200,1150.2910442579744,1205.5669283732368,1253.3201370023712
2003-06-07,1858200,1147.5533493302535,1202.8373702662866,1250.5192859825563
2003-06-08,1858200,1156.812592362159,1212.9057137308093,1260.5736905926192
2003-06-09,1858200,1154.1365134839643,1210.217020835314,1258.0007916330178
2003-06-10,1858200,1158.8667735038862,1214.4584923153507,1262.4142055003438
2003-06-11,1858200,1155.9862231161292,1211.5328003188129,1259.56599097746
2003-06-12,1858200,1179.938380224913,1236.6828634433646,1284.2936634665302
2003-06-13,1858200,1177.391786219171,1234.1525588534207,1281.5710022885667
2003-06-14,1858200,1174.7002360583188,1231.5111085835554,1278.73174698086
2003-06-15,1858200,1171.2672022871172,1228.1678217259205,1275.4520905207835
2003-06-16,1858200,1168.7996398748828,1225.6992189681864,1272.7861121143208
2003-06-17,1858200,1166.2251603170002,1223.0571587983818,1270.043189615502
2003-06-18,1858200,1162.0744891484583,1219.1165525093306,1265.9572912223146
2003-06-19,1858200,1158.2216398959627,1215.0898654103053,1262.143375046192
2003-06-20,1858200,1154.486226787168,1211.2479133130503,1258.2880493494254
2003-06-21,1858200,1150.6191263300548,1207.4845156911538,1254.465043052492
2003-06-22,1858200,1146.581939939519,1203.6221289445011,1250.4758899101766
2003-06-23,1858200,1141.8171087409564,1198.4604780769853,1245.4253606707066
2003-06-24,1858200,1135.290314001164,1191.760247021485,1239.117902941643
2003-06-25,1858200,1150.655817859878,1207.8902306280381,1254.5696259579545
2003-06-26,1858200,1148.013709839226,1205.1167595835216,1251.7794816450087
2003-06-27,1858200,1188.6824234908204,1246.4469233486918,1293.9091337638142
2003-06-28,1858200,1188.4564651124906,1246.2785103175247,1293.6870209996314
2003-06-29,1858200,1182.6269382071844,1240.3463467068464,1287.7695975452716
2003-06-30,1858200,1183.709903720624,1241.5070591377078,1288.8518903686036
2003-07-01,1858200,1185.0727647665713,1242.8818944574423,1290.1864271751947
2003-07-02,1858200,1181.7145378611958,1239.6118819057024,1286.8065414743828
2003-07-03,1858200,1178.7279111790963,1236.765499592254,1283.7518881955168
2003-07-04,1858200,1175.111571237907,1233.3183385176421,1280.2817931596958
2003-07-05,1858200,1198.0911715465847,1255.0782175703255,1302.414635828246
2003-07-06,1858200,1198.2064315230944,1255.285088081925,1302.6356849288422
2003-07-07,1858200,1194.7745998708206,1251.853351827558,1298.9058188611493
2003-07-08,1858200,1189.8964282763327,1246.9408979594293,1293.942373236607
2003-07-09,1858200,1184.5201346695783,1241.5700475967333,1288.916650460965
2003-07-10,1858200,1179.6047474103284,1236.7987927700206,1284.230992506496
2003-07-11,1858200,1174.3873280307873,1231.4926094006432,1279.1249752476076
2003-07-12,1858200,1181.9415793459634,1239.02400673978,1286.939603347055
2003-07-13,1858200,1179.8633572426074,1236.592199853668,1284.5111554004166
2003-07-14,1858200,1176.9086520357805,1233.7468723547788,1281.5598383544639
2003-07-15,1858200,1173.3208442054756,1230.3621039940058,1278.1090882617423
2003-07-16,1858200,1180.4908236301135,1237.929358611595,1285.836162643152
2003-07-17,1858200,1184.0641801684455,1241.4022238975533,1289.6482448326642
2003-07-18,1858200,1180.6498301320566,1237.576699788257,1286.0826059543217
2003-07-19,1858200,1177.484330634254,1234.4033192491572,1282.7469240401183
2003-07-20,1858200,1174.372378344705,1231.2388994298076,1279.5697680828212
2003-07-21,1858200,1171.565542464342,1228.3773606058685,1276.9655027372269
2003-07-22,1858200,1166.8295909562626,1223.6437602642309,1272.0573477701093
2003-07-23,1858200,1166.129897282517,1223.0027302329204,1271.38819979649
2003-07-24,1858200,1161.1751766084583,1218.1137254472064,1266.6117423738287
2003-07-25,1858200,1155.4283627117338,1212.1797289862534,1260.7586866010151
2003-07-26,1858200,1151.5751359473618,1208.429820951827,1257.0050154960777
2003-07-27,1858200,1151.0146647353934,1207.7741657764489,1256.3292944407372
2003-07-28,1858200,1147.1106932380949,1203.933945627452,1252.5512209874819
2003-07-29,1858200,1144.7894964315285,1201.6442687793665,1249.9805118207419
2003-07-30,1858200,1143.0576867119505,1199.9563070082904,1248.4887806081751
2003-07-31,1858200,1138.9290976148898,1195.7043411312325,1244.2376121918692
2003-08-01,1858200,1141.9078606854848,1199.2494922465426,1247.3838658633658
2003-08-02,1858200,1149.6837216921385,1207.5798481632532,1255.9361743428803
2003-08-03,1858200,1145.2911772406146,1203.117398145626,1251.4669513395766
2003-08-04,1858200,1143.1138670199346,1200.9026971210055,1249.400504556951
2003-08-05,1858200,1140.9457943411685,1198.8119033275134,1247.222633753794
2003-08-06,1858200,1137.768833186536,1195.7956406240883,1244.0195041527822
2003-08-07,1858200,1134.5597745437935,1192.5445952137266,1240.704374524696
2003-08-08,1858200,1136.0845601663416,1194.0136085654851,1242.1685733708332
2003-08-09,1858200,1133.2283779416884,1191.1171422942848,1239.47604014118
2003-08-10,1858200,1130.151134745285,1187.9467460290161,1236.050337100468
2003-08-11,1858200,1126.6170007660876,1183.9792747339018,1232.0076581882618
2003-08-12,1858200,1123.4076758592023,1180.6677726413839,1228.6369742102781
2003-08-13,1858200,1120.4836271655577,1177.875916797634,1225.7743078120361
2003-08-14,1858200,1116.2572151360696,1173.6931017124962,1221.6734298380197
2003-08-15,1858200,1111.4252915049678,1168.669997882428,1217.2013948447682
2003-08-16,1858200,1107.686429118056,1165.0454535920608,1213.5252112209037
2003-08-17,1858200,1103.878102871268,1161.3770159887524,1209.7155021983185
2003-08-18,1858200,1099.6802319885674,1157.1589918585632,1205.4433631390755
2003-08-19,1858200,1095.81214955802,1153.1350661244546,1201.578580922825
2003-08-20,1858200,1091.8143248762756,1149.2003032953849,1197.8187653498676
2003-08-21,1858200,1086.8993499165695,1144.2992536155693,1192.8748320022464
2003-08-22,1858200,1089.6453042165645,1146.9886021344305,1195.5047145806743
2003-08-23,1858200,1084.9737168540041,1142.1180876769254,1190.8386858943422
2003-08-24,1858200,1080.2971149963437,1137.354588863369,1186.1304542769792
2003-08-25,1858200,1075.1362300280593,1132.0438821420014,1181.1924599328167
2003-08-26,1858200,1069.3845234317498,1126.6136503733696,1175.9489261157655
2003-08-27,1858200,1069.584906016341,1126.9517973699144,1176.3257283283733
2003-08-28,1858200,1066.7772110899066,1124.018094729698,1173.4481932432273
2003-08-29,1858200,1064.779865261394,1121.9471643386955,1171.3987863269444
