LakeID,WiscID,Name,Date,precipCMDV,Value
418700,205,Boot Lake,1948/08,-143.7176666,1406.652
418700,205,Boot Lake,1948/09,-169.5092621,1341.397091
418700,205,Boot Lake,1948/10,-206.1513367,1244.692364
418700,205,Boot Lake,1948/11,-152.9252625,1288.965333
418700,205,Boot Lake,1948/12,-192.2849274,1318.26
418700,205,Boot Lake,1949/04,-313.8725891,1353.650667
418700,205,Boot Lake,1949/05,-314.7906799,1356.36
418700,205,Boot Lake,1949/06,-263.3494263,1304.544
418700,205,Boot Lake,1949/07,-170.6279297,1330.532211
418700,205,Boot Lake,1949/08,-183.3825836,1306.576
418700,205,Boot Lake,1949/09,-177.2744141,1219.877333
418700,205,Boot Lake,1949/10,-143.724762,1221.544615
418700,205,Boot Lake,1949/11,-149.9208374,1213.104
418700,205,Boot Lake,1950/03,-226.8327637,1210.056
418700,205,Boot Lake,1950/04,-220.5664215,1411.224
418700,205,Boot Lake,1950/05,-204.5478363,1471.748571
418700,205,Boot Lake,1950/06,-190.3383484,1468.12
418700,205,Boot Lake,1950/07,-113.6777496,1452.9816
418700,205,Boot Lake,1950/08,-90.51333618,1464.564
418700,205,Boot Lake,1950/09,-110.6922455,1413.6624
418700,205,Boot Lake,1950/10,-132.71875,1398.524
418700,205,Boot Lake,1950/11,-162.158905,1357.884
418700,205,Boot Lake,1951/01,-230.7249146,1426.464
418700,205,Boot Lake,1951/04,-198.9099121,1614.762667
418700,205,Boot Lake,1951/05,-183.0305786,1644.565333
418700,205,Boot Lake,1951/06,-122.9091492,1658.112
418700,205,Boot Lake,1951/07,-39.86730957,1662.684
418700,205,Boot Lake,1951/08,-1.957481384,1649.5776
418700,205,Boot Lake,1951/09,22.54210663,1655.6736
418700,205,Boot Lake,1951/10,42.18077087,1689.898286
418700,205,Boot Lake,1951/11,29.97701645,1682.496
418700,205,Boot Lake,1951/12,-16.16540146,1737.36
418700,205,Boot Lake,1952/04,-136.8189697,1911.096
418700,205,Boot Lake,1952/05,-140.0756531,1874.955429
418700,205,Boot Lake,1952/06,-90.07831573,1865.376
418700,205,Boot Lake,1952/07,17.6533432,1827.276
418700,205,Boot Lake,1952/08,56.07843018,1835.404
418700,205,Boot Lake,1952/09,10.22984695,1749.552
418700,205,Boot Lake,1952/10,-49.24140549,1642.872
418700,205,Boot Lake,1952/12,-109.3737411,1636.776
418700,205,Boot Lake,1953/01,-147.568161,1636.776
418700,205,Boot Lake,1953/03,-166.8005829,1703.832
418700,205,Boot Lake,1953/04,-142.4952393,1710.944
418700,205,Boot Lake,1953/05,-133.6480865,1796.796
418700,205,Boot Lake,1953/06,-62.00149155,1790.917714
418700,205,Boot Lake,1953/07,35.2942543,1819.656
418700,205,Boot Lake,1953/08,49.59517288,1812.036
418700,205,Boot Lake,1953/09,27.70950699,1645.158
418700,205,Boot Lake,1953/11,-52.60924149,1547.622
418700,205,Boot Lake,1953/12,-72.59340668,1582.674
418700,205,Boot Lake,1954/01,-118.3273239,1600.2
418700,205,Boot Lake,1954/02,-152.3142395,1633.728
418700,205,Boot Lake,1954/04,-112.617157,1700.784
418700,205,Boot Lake,1954/05,-70.044487,1723.644
418700,205,Boot Lake,1954/06,36.2075119,1756.2576
418700,205,Boot Lake,1954/07,18.85118103,1748.3328
418700,205,Boot Lake,1954/08,13.74726868,1692.8592
418700,205,Boot Lake,1954/09,117.3159332,1679.448
418700,205,Boot Lake,1954/10,135.7588501,1715.008
418700,205,Boot Lake,1954/11,95.96118164,1699.768
418700,205,Boot Lake,1954/12,39.25893784,1716.024
418700,205,Boot Lake,1955/01,-11.60731125,1648.968
418700,205,Boot Lake,1942/10,239.1471405,2292.096
418700,205,Boot Lake,1942/11,224.4267273,2287.016
418700,205,Boot Lake,1955/06,-27.58721924,1812.544
418700,205,Boot Lake,1955/07,-34.22180176,1728.216
418700,205,Boot Lake,1955/08,0.228031158,1664.8176
418700,205,Boot Lake,1955/09,-20.65954971,1571.5488
418700,205,Boot Lake,1955/10,1.881370544,1553.464
418700,205,Boot Lake,1955/11,-32.13046265,1566.672
418700,205,Boot Lake,1955/12,-68.21554565,1559.052
418700,205,Boot Lake,1956/02,-170.1158752,1581.912
418700,205,Boot Lake,1956/03,-193.7041321,1615.44
418700,205,Boot Lake,1956/04,-221.8602142,1635.469714
418700,205,Boot Lake,1956/05,-237.7353821,1641.0432
418700,205,Boot Lake,1956/06,-155.0453796,1616.964
418700,205,Boot Lake,1956/07,-93.26553345,1621.536
418700,205,Boot Lake,1956/08,-53.9216156,1623.06
418700,205,Boot Lake,1956/09,-65.13161469,1538.224
418700,205,Boot Lake,1956/10,-109.4537811,1473.708
418700,205,Boot Lake,1956/11,-103.9337769,1463.04
418700,205,Boot Lake,1957/04,-283.8132935,1520.952
418700,205,Boot Lake,1957/05,-281.0740967,1472.619429
418700,205,Boot Lake,1957/06,-277.5421143,1466.088
418700,205,Boot Lake,1957/07,-267.9427795,1431.253714
418700,205,Boot Lake,1957/08,-226.2821045,1421.892
418700,205,Boot Lake,1957/09,-198.3983612,1427.988
418700,205,Boot Lake,1957/10,-219.5535278,1389.888
418700,205,Boot Lake,1957/11,-198.7182007,1383.03
418700,205,Boot Lake,1957/12,-244.5358582,1423.416
418700,205,Boot Lake,1958/02,-356.2136841,1415.796
418700,205,Boot Lake,1958/03,-393.9139404,1420.368
418700,205,Boot Lake,1958/04,-393.6010132,1490.472
418700,205,Boot Lake,1958/05,-407.4935913,1458.685714
418700,205,Boot Lake,1958/06,-387.6455078,1416.884571
418700,205,Boot Lake,1958/07,-328.0848389,1456.944
418700,205,Boot Lake,1958/08,-287.5886841,1424.286857
418700,205,Boot Lake,1958/09,-281.0316772,1389.888
418700,205,Boot Lake,1958/11,-272.7516174,1396.746
418700,205,Boot Lake,1959/01,-377.629364,1389.888
418700,205,Boot Lake,1959/04,-456.0121155,1479.150857
418700,205,Boot Lake,1959/05,-441.4205933,1450.848
418700,205,Boot Lake,1959/06,-456.7740173,1386.84
418700,205,Boot Lake,1955/04,-48.86531067,1852.5744
418700,205,Boot Lake,1955/05,-47.68455505,1832.61
421600,206,Grindle Lake - Staff Gage,2015/08,339.0280762,496.824
421600,206,Grindle Lake - Staff Gage,2015/09,360.3309937,501.396
421600,206,Grindle Lake - Staff Gage,2015/10,378.1989746,442.976
421600,206,Grindle Lake - Staff Gage,2015/11,410.1923218,441.96
421800,207,Halfmoon Lake,1973/09,476.8466492,28587.192
421800,207,Halfmoon Lake,1975/07,309.9126587,28767.024
421800,207,Halfmoon Lake,1979/08,331.6830139,28565.856
421800,207,Halfmoon Lake,1981/08,173.6319427,28315.92
421800,207,Halfmoon Lake,1983/06,184.4826355,28605.48
425600.3,208,Paya Lake,1975/07,301.565094,29190.696
425600.3,208,Paya Lake,1979/08,419.3713379,29215.08
425600.3,208,Paya Lake,1981/08,278.0218811,29080.968
425600.5,209,Paya Lake - Staff Gage,2015/08,91.05531311,554.736
425600.5,209,Paya Lake - Staff Gage,2015/09,113.039978,589.28
425600.5,209,Paya Lake - Staff Gage,2015/10,134.9715576,550.164
425600.5,209,Paya Lake - Staff Gage,2015/11,163.3699646,571.5
427300,210,Shay Lake,1976/07,101.8339539,27624.024
427300,210,Shay Lake,1979/08,233.6650543,27873.96
427300,210,Shay Lake,1981/08,129.0475311,27590.496
427900,212,Star Lake,1979/01,134.5287628,29257.752
427900,212,Star Lake,1979/08,258.0119934,29586.936
427900,212,Star Lake,1981/08,147.5967407,29315.664
428100,213,Surprise Lake,1979/08,290.5822754,29218.128
428100,213,Surprise Lake,1981/08,180.2719269,29111.448
439500,214,Waubee Lake,1975/07,321.9933472,28462.224
439500,214,Waubee Lake,1979/08,458.2863464,28413.456
439500,214,Waubee Lake,1981/08,307.8565063,28136.088
439800.1,215,Wheeler Lake,1941/09,63.61364746,1569.381333
439800.1,215,Wheeler Lake,1941/10,129.8243256,1704.170667
439800.1,215,Wheeler Lake,1941/11,103.9677429,1741.17
439800.1,215,Wheeler Lake,1941/12,83.44015503,1744.133333
439800.1,215,Wheeler Lake,1942/01,34.23382568,1802.722667
439800.1,215,Wheeler Lake,1942/04,-12.641922,1857.756
439800.1,215,Wheeler Lake,1942/05,77.67607117,1884.341333
439800.1,215,Wheeler Lake,1942/06,111.9980698,1925.658667
439800.1,215,Wheeler Lake,1942/07,159.0794983,1875.536
439800.1,215,Wheeler Lake,1942/08,153.2306519,1818.64
439800.1,215,Wheeler Lake,1942/09,260.7980652,1868.424
439800.1,215,Wheeler Lake,1938/05,-362.5413818,1495.697143
439800.1,215,Wheeler Lake,1938/06,-317.8837891,1502.664
439800.1,215,Wheeler Lake,1938/07,-274.8634644,1460.862857
439800.1,215,Wheeler Lake,1938/08,-209.3524628,1417.32
439800.1,215,Wheeler Lake,1939/04,-184.0063019,1679.448
439800.1,215,Wheeler Lake,1939/05,-154.0906372,1649.306667
439800.1,215,Wheeler Lake,1939/06,-52.04312134,1702.138667
439800.1,215,Wheeler Lake,1939/07,-72.15170288,1674.368
439800.1,215,Wheeler Lake,1939/08,-54.45170593,1601.216
439800.1,215,Wheeler Lake,1939/09,-40.1260376,1576.578
439800.1,215,Wheeler Lake,1939/10,-61.42795563,1521.333
439800.1,215,Wheeler Lake,1939/11,-113.4277039,1504.018667
439800.1,215,Wheeler Lake,1939/12,-142.8125305,1517.904
439800.1,215,Wheeler Lake,1940/04,-236.3660278,1697.736
439800.1,215,Wheeler Lake,1940/06,-74.28495026,1667.256
439800.1,215,Wheeler Lake,1940/07,-60.64495468,1647.444
439800.1,215,Wheeler Lake,1940/08,-12.91487122,1676.4
439800.1,215,Wheeler Lake,1940/09,-31.31720352,1617.133333
439800.1,215,Wheeler Lake,1940/10,-42.90828705,1569.72
439800.1,215,Wheeler Lake,1940/11,-14.86786652,1591.733333
439800.1,215,Wheeler Lake,1940/12,-36.33745193,1637.792
439800.1,215,Wheeler Lake,1941/01,-65.44353485,1731.602667
439800.1,215,Wheeler Lake,1941/02,-109.3070374,1744.218
439800.1,215,Wheeler Lake,1941/03,-149.1439514,1736.344
439800.1,215,Wheeler Lake,1941/04,-157.6481171,1732.026
439800.1,215,Wheeler Lake,1941/05,-131.3223572,1681.48
439800.1,215,Wheeler Lake,1941/06,-149.5004425,1635.252
439800.1,215,Wheeler Lake,1941/07,-141.0771179,1551.051
439800.1,215,Wheeler Lake,1941/08,-17.57452393,1500.293333
439800.1,215,Wheeler Lake,1945/10,151.1438293,1475.232
439800.1,215,Wheeler Lake,1945/11,220.9876709,1534.16
439800.1,215,Wheeler Lake,1945/12,183.7164917,1558.544
439800.1,215,Wheeler Lake,1946/01,192.1607513,1615.44
439800.1,215,Wheeler Lake,1946/02,144.8263245,1634.49
439800.1,215,Wheeler Lake,1946/03,113.1114197,1667.933333
439800.1,215,Wheeler Lake,1946/04,57.76749802,1585.976
439800.1,215,Wheeler Lake,1946/05,72.20274353,1497.7872
439800.1,215,Wheeler Lake,1946/06,194.1372375,1525.524
439800.1,215,Wheeler Lake,1946/07,191.1680756,1596.813333
439800.1,215,Wheeler Lake,1946/08,174.5304871,1502.664
439800.1,215,Wheeler Lake,1942/10,252.9781494,1966.976
439800.1,215,Wheeler Lake,1942/11,238.6334839,1975.104
439800.1,215,Wheeler Lake,1943/04,104.5655746,1812.9504
439800.1,215,Wheeler Lake,1943/05,130.6599884,1814.576
439800.1,215,Wheeler Lake,1943/06,248.7866516,1881.922286
439800.1,215,Wheeler Lake,1943/07,238.877243,1837.944
439800.1,215,Wheeler Lake,1943/08,282.2373352,1744.218
439800.1,215,Wheeler Lake,1943/09,257.8331604,1683.173333
439800.1,215,Wheeler Lake,1943/10,242.3799133,1642.872
439800.1,215,Wheeler Lake,1943/11,234.1118164,1632.373333
439800.1,215,Wheeler Lake,1943/12,168.3999939,1637.792
439800.1,215,Wheeler Lake,1944/04,36.21165466,1700.784
439800.1,215,Wheeler Lake,1944/05,73.89723969,1706.2704
439800.1,215,Wheeler Lake,1944/06,147.4633179,1715.008
439800.1,215,Wheeler Lake,1944/07,134.9710693,1631.696
439800.1,215,Wheeler Lake,1944/08,144.8967438,1564.386
439800.1,215,Wheeler Lake,1944/09,165.1720734,1512.485333
439800.1,215,Wheeler Lake,1944/10,120.0990753,1456.605333
439800.1,215,Wheeler Lake,1944/11,122.7197418,1449.324
439800.1,215,Wheeler Lake,1944/12,72.62882233,1476.586667
439800.1,215,Wheeler Lake,1945/01,31.87457275,1475.909333
439800.1,215,Wheeler Lake,1945/02,37.9415741,1512.57
439800.1,215,Wheeler Lake,1945/03,10.69841003,1569.042667
439800.1,215,Wheeler Lake,1945/04,43.53366089,1569.1104
439800.1,215,Wheeler Lake,1945/05,94.04957581,1548.003
439800.1,215,Wheeler Lake,1945/06,112.1887436,1598.168
439800.1,215,Wheeler Lake,1945/07,133.7862549,1587.669333
439800.1,215,Wheeler Lake,1945/08,166.7234192,1532.128
439800.1,215,Wheeler Lake,1945/09,181.0808411,1509.522
439800.1,215,Wheeler Lake,1936/08,-340.5921326,1229.214857
439800.1,215,Wheeler Lake,1936/09,-334.3851929,1241.7552
439800.1,215,Wheeler Lake,1936/10,-329.6100464,1226.767448
439800.1,215,Wheeler Lake,1936/11,-365.0661316,1202.7408
439800.1,215,Wheeler Lake,1937/04,-419.1550293,1423.181538
439800.1,215,Wheeler Lake,1937/05,-420.4191284,1483.0425
439800.1,215,Wheeler Lake,1937/06,-439.4447937,1443.736
439800.1,215,Wheeler Lake,1937/07,-454.605957,1331.976
439800.1,215,Wheeler Lake,1937/08,-466.5977783,1228.109538
439800.1,215,Wheeler Lake,1937/09,-441.6270447,1153.529455
439800.1,215,Wheeler Lake,1937/10,-410.5159607,1133.024727
439800.1,215,Wheeler Lake,1938/04,-434.1983643,1456.944
439800.1,215,Wheeler Lake,1963/08,-141.1744537,1551.432
439800.1,215,Wheeler Lake,1963/09,-89.49187469,1475.994
439800.1,215,Wheeler Lake,1963/10,-115.7945404,1516.0752
439800.1,215,Wheeler Lake,1963/11,-142.4347076,1467.612
439800.1,215,Wheeler Lake,1963/12,-178.9802094,1471.5744
439800.1,215,Wheeler Lake,1964/01,-212.5138855,1469.136
439800.1,215,Wheeler Lake,1964/02,-269.4463806,1472.184
439800.1,215,Wheeler Lake,1964/03,-308.2678833,1432.56
439800.1,215,Wheeler Lake,1964/04,-283.5639648,1490.472
439800.1,215,Wheeler Lake,1964/05,-227.8667145,1550.67
439800.1,215,Wheeler Lake,1964/06,-236.2364655,1458.7728
439800.1,215,Wheeler Lake,1964/07,-205.1463776,1392.174
439800.1,215,Wheeler Lake,1964/08,-140.3120422,1354.074
439800.1,215,Wheeler Lake,1964/09,-70.74679565,1360.6272
439800.1,215,Wheeler Lake,1964/10,-121.1109619,1339.596
439800.1,215,Wheeler Lake,1964/11,-112.5827179,1329.69
439800.1,215,Wheeler Lake,1964/12,-153.4834595,1332.5856
439800.1,215,Wheeler Lake,1965/01,-197.8558044,1347.216
439800.1,215,Wheeler Lake,1965/02,-232.3371277,1322.832
439800.1,215,Wheeler Lake,1965/05,-170.1014709,1554.48
439800.1,215,Wheeler Lake,1965/06,-153.5563812,1521.5616
439800.1,215,Wheeler Lake,1965/07,-167.095047,1439.418
439800.1,215,Wheeler Lake,1965/08,-144.8682098,1367.9424
439800.1,215,Wheeler Lake,1965/09,-13.05571365,1379.22
439800.1,215,Wheeler Lake,1965/10,-48.25112915,1418.5392
439800.1,215,Wheeler Lake,1965/11,-12.2698822,1427.0736
439800.1,215,Wheeler Lake,1965/12,-37.07563019,1551.432
439800.1,215,Wheeler Lake,1966/01,-79.21296692,1533.144
439800.1,215,Wheeler Lake,1966/02,-119.2967987,1536.192
439800.1,215,Wheeler Lake,1966/03,-100.4280472,1594.104
439800.1,215,Wheeler Lake,1966/04,-123.1712112,1645.92
439800.1,215,Wheeler Lake,1966/05,-155.9912109,1622.7552
439800.1,215,Wheeler Lake,1966/06,-134.4503784,1609.9536
439800.1,215,Wheeler Lake,1966/07,-129.9767151,1556.766
439800.1,215,Wheeler Lake,1966/08,-63.9625473,1514.856
439800.1,215,Wheeler Lake,1966/09,-81.58695984,1466.85
439800.1,215,Wheeler Lake,1966/10,-81.33187866,1432.56
439800.1,215,Wheeler Lake,1966/11,-102.4862976,1408.176
439800.1,215,Wheeler Lake,1967/01,-126.0272064,1389.888
439800.1,215,Wheeler Lake,1967/02,-164.1234589,1542.288
439800.1,215,Wheeler Lake,1967/03,-195.3610535,1514.856
439800.1,215,Wheeler Lake,1967/04,-150.114624,1709.928
439800.1,215,Wheeler Lake,1967/05,-155.755127,1681.988
439800.1,215,Wheeler Lake,1967/06,-34.56563187,1687.068
439800.1,215,Wheeler Lake,1967/07,-50.81021118,1705.356
439800.1,215,Wheeler Lake,1967/08,-0.737709045,1668.4752
439800.1,215,Wheeler Lake,1967/09,-14.32820511,1639.824
439800.1,215,Wheeler Lake,1967/10,31.53437424,1560.576
439800.1,215,Wheeler Lake,1967/11,-16.09303665,1540.256
439800.1,215,Wheeler Lake,1968/01,-92.66253662,1542.288
439800.1,215,Wheeler Lake,1968/02,-144.3824463,1652.016
439800.1,215,Wheeler Lake,1968/03,-184.4495392,1709.928
439800.1,215,Wheeler Lake,1968/04,-137.800705,1701.546
439800.1,215,Wheeler Lake,1968/05,-90.01620483,1734.312
439800.1,215,Wheeler Lake,1968/06,31.91946793,1800.1488
439800.1,215,Wheeler Lake,1968/07,29.85096741,1819.656
439800.1,215,Wheeler Lake,1968/08,42.2959671,1741.0176
439800.1,215,Wheeler Lake,1968/09,141.6664734,1836.42
439800.1,215,Wheeler Lake,1968/10,131.8449707,1828.8
439800.1,215,Wheeler Lake,1968/11,94.00705719,1788.414
439800.1,215,Wheeler Lake,1969/02,81.36238861,1950.72
439800.1,215,Wheeler Lake,1969/03,44.55605316,1941.576
439800.1,215,Wheeler Lake,1969/04,15.58738327,1920.24
439800.1,215,Wheeler Lake,1969/05,25.44596481,1953.768
439800.1,215,Wheeler Lake,1969/06,127.8023071,1896.4656
439800.1,215,Wheeler Lake,1969/07,124.2493896,1956.2064
439800.1,215,Wheeler Lake,1969/08,91.77722168,1852.422
439800.1,215,Wheeler Lake,1969/09,91.72146606,1766.6208
439800.1,215,Wheeler Lake,1969/10,126.1281357,1764.792
439800.1,215,Wheeler Lake,1969/12,65.48155212,1798.32
439800.1,215,Wheeler Lake,1970/01,28.02797318,1773.936
439800.1,215,Wheeler Lake,1970/02,-27.90586472,1847.088
439800.1,215,Wheeler Lake,1970/03,-59.80661392,1865.376
439800.1,215,Wheeler Lake,1970/04,-90.20019531,1840.992
439800.1,215,Wheeler Lake,1970/05,-12.54928589,1889.76
439800.1,215,Wheeler Lake,1970/07,8.080879211,1756.664
439800.1,215,Wheeler Lake,1970/08,-24.78245163,1699.26
439800.1,215,Wheeler Lake,1970/09,59.51787186,1683.1056
439800.1,215,Wheeler Lake,1970/10,103.0917969,1678.686
439800.1,215,Wheeler Lake,1970/11,121.5752869,1739.392
439800.1,215,Wheeler Lake,1971/01,110.2798615,1856.232
439800.1,215,Wheeler Lake,1971/03,90.87136841,1969.008
439800.1,215,Wheeler Lake,1971/04,44.03603745,1908.048
439800.1,215,Wheeler Lake,1971/05,61.74653244,1889.76
439800.1,215,Wheeler Lake,1971/06,88.40777588,1893.824
439800.1,215,Wheeler Lake,1971/07,139.885025,1853.7936
439800.1,215,Wheeler Lake,1971/08,144.0609436,1825.752
439800.1,215,Wheeler Lake,1971/09,183.7929382,1797.304
439800.1,215,Wheeler Lake,1971/10,202.6795197,1842.516
439800.1,215,Wheeler Lake,1971/11,201.1166992,1845.8688
439800.1,215,Wheeler Lake,1971/12,205.4059448,1862.328
439800.1,215,Wheeler Lake,1972/01,172.6718445,1914.144
439800.1,215,Wheeler Lake,1972/02,141.9677734,1923.288
439800.1,215,Wheeler Lake,1972/03,147.1659393,1993.392
439800.1,215,Wheeler Lake,1972/04,163.2320099,1923.288
439800.1,215,Wheeler Lake,1972/05,156.4431,2008.124
439800.1,215,Wheeler Lake,1972/06,136.9745941,1929.9936
439800.1,215,Wheeler Lake,1972/07,177.9568481,1877.568
439800.1,215,Wheeler Lake,1972/08,280.6890869,1918.716
439800.1,215,Wheeler Lake,1972/09,339.3511047,1940.052
439800.1,215,Wheeler Lake,1972/10,321.7595215,1937.766
439800.1,215,Wheeler Lake,1972/11,302.1642456,1952.244
439800.1,215,Wheeler Lake,1972/12,318.694519,1981.2
439800.1,215,Wheeler Lake,1973/02,232.2555084,2048.256
439800.1,215,Wheeler Lake,1973/03,271.4812622,2106.168
439800.1,215,Wheeler Lake,1973/04,313.7015991,2109.978
439800.1,215,Wheeler Lake,1973/05,447.3145142,2179.9296
439800.1,215,Wheeler Lake,1973/06,462.7002563,2207.3616
439800.1,215,Wheeler Lake,1973/07,466.2510986,2121.408
439800.1,215,Wheeler Lake,1973/08,483.1651001,2051.304
439800.1,215,Wheeler Lake,1973/09,497.9558411,2017.014
439800.1,215,Wheeler Lake,1973/10,495.5163574,2082.546
439800.1,215,Wheeler Lake,1973/11,465.0870972,2066.544
439800.1,215,Wheeler Lake,1973/12,444.8180237,2069.592
439800.1,215,Wheeler Lake,1974/04,308.0000916,2059.432
439800.1,215,Wheeler Lake,1974/05,319.389679,2017.776
439800.1,215,Wheeler Lake,1974/06,358.9225159,2042.16
439800.1,215,Wheeler Lake,1974/07,372.160675,1844.04
439800.1,215,Wheeler Lake,1974/10,456.3483582,1880.616
439800.1,215,Wheeler Lake,1974/11,450.0036011,1865.376
439800.1,215,Wheeler Lake,1974/12,412.1686096,1853.184
439800.1,215,Wheeler Lake,1975/02,360.8850098,1926.336
439800.1,215,Wheeler Lake,1975/03,337.260437,1935.48
439800.1,215,Wheeler Lake,1975/04,352.2261963,2002.536
439800.1,215,Wheeler Lake,1975/06,361.2770386,1947.672
439800.1,215,Wheeler Lake,1975/07,337.0942688,1917.192
439800.1,215,Wheeler Lake,1975/08,357.2552795,1767.84
439800.1,215,Wheeler Lake,1975/10,362.8212891,1737.36
439800.1,215,Wheeler Lake,1975/11,377.6329346,1813.56
439800.1,215,Wheeler Lake,1975/12,359.9786987,1853.184
439800.1,215,Wheeler Lake,1976/01,346.6956177,1877.568
439800.1,215,Wheeler Lake,1976/03,329.7454529,1950.72
439800.1,215,Wheeler Lake,1976/04,338.6616211,1969.008
439800.1,215,Wheeler Lake,1976/05,359.5462952,1920.24
439800.1,215,Wheeler Lake,1976/06,328.4942932,1871.472
439800.1,215,Wheeler Lake,1976/07,300.1783752,1728.216
439800.1,215,Wheeler Lake,1976/08,289.2827759,1709.928
439800.1,215,Wheeler Lake,1976/10,196.4921265,1584.96
439800.1,215,Wheeler Lake,1976/11,133.8343811,1533.144
439800.1,215,Wheeler Lake,1977/04,102.4656982,1703.832
439800.1,215,Wheeler Lake,1977/05,93.67720032,1697.736
439800.1,215,Wheeler Lake,1977/06,101.1247025,1630.68
439800.1,215,Wheeler Lake,1977/07,139.0234528,1630.68
439800.1,215,Wheeler Lake,1977/08,187.865448,1560.576
439800.1,215,Wheeler Lake,1977/09,246.5302734,1563.624
439800.1,215,Wheeler Lake,1977/10,241.9683533,1581.912
439800.1,215,Wheeler Lake,1977/11,278.1502075,1623.3648
439800.1,215,Wheeler Lake,1977/12,269.4474487,1660.144
439800.1,215,Wheeler Lake,1978/01,218.8071899,1706.88
439800.1,215,Wheeler Lake,1978/04,122.2112656,1726.692
439800.1,215,Wheeler Lake,1978/05,175.9364319,1749.552
439800.1,215,Wheeler Lake,1978/06,171.958252,1762.506
439800.1,215,Wheeler Lake,1978/07,261.5628357,1742.8464
439800.1,215,Wheeler Lake,1978/08,384.2164307,1764.792
439800.1,215,Wheeler Lake,1978/09,456.4022522,1900.936
439800.1,215,Wheeler Lake,1978/10,426.0448608,1911.858
439800.1,215,Wheeler Lake,1978/11,407.3400269,1885.188
439800.1,215,Wheeler Lake,1978/12,378.6604309,1909.572
439800.1,215,Wheeler Lake,1979/01,351.0875854,1932.432
439800.1,215,Wheeler Lake,1979/03,365.7364197,2071.116
439800.1,215,Wheeler Lake,1979/04,342.1395874,2072.64
439800.1,215,Wheeler Lake,1979/05,361.4909973,2088.642
439800.1,215,Wheeler Lake,1979/06,404.953186,2051.812
439800.1,215,Wheeler Lake,1979/07,440.2967529,1994.154
439800.1,215,Wheeler Lake,1979/08,470.0095825,1972.056
439800.1,215,Wheeler Lake,1979/09,444.7545166,1937.9184
439800.1,215,Wheeler Lake,1979/10,466.1410828,1890.3696
439800.1,215,Wheeler Lake,1979/11,460.5117493,1942.338
439800.1,215,Wheeler Lake,1979/12,402.5532532,1961.388
439800.1,215,Wheeler Lake,1980/01,393.6339111,2014.728
439800.1,215,Wheeler Lake,1980/02,328.2104187,1972.056
439800.1,215,Wheeler Lake,1980/03,270.0954285,1920.24
439800.1,215,Wheeler Lake,1980/04,266.8877563,1943.1
439800.1,215,Wheeler Lake,1980/05,255.8865967,1887.22
439800.1,215,Wheeler Lake,1980/06,318.3762512,1862.328
439800.1,215,Wheeler Lake,1980/07,322.6193237,1796.034
439800.1,215,Wheeler Lake,1980/08,404.2801514,1764.792
439800.1,215,Wheeler Lake,1980/09,448.8701782,1754.124
439800.1,215,Wheeler Lake,1980/10,417.4024963,1733.55
439800.1,215,Wheeler Lake,1980/11,366.3756714,1709.928
439800.1,215,Wheeler Lake,1980/12,326.0657349,1754.124
439800.1,215,Wheeler Lake,1981/02,266.2790833,1795.272
439800.1,215,Wheeler Lake,1981/03,205.8965149,1797.558
439800.1,215,Wheeler Lake,1981/04,255.4187622,1830.324
439800.1,215,Wheeler Lake,1981/05,261.4771729,1850.136
439800.1,215,Wheeler Lake,1981/06,347.7434082,1843.278
439800.1,215,Wheeler Lake,1981/07,316.6188354,1831.2384
439800.1,215,Wheeler Lake,1981/08,309.4888306,1767.84
439800.1,215,Wheeler Lake,1981/09,291.8531494,1720.596
439800.1,215,Wheeler Lake,1986/04,473.8360291,2036.064
439800.1,215,Wheeler Lake,1986/05,422.783783,1972.564
439800.1,215,Wheeler Lake,1986/06,435.6815491,1896.872
439800.1,215,Wheeler Lake,1986/07,471.9212952,1893.824
439800.1,215,Wheeler Lake,1986/08,462.3052979,1850.898
439800.1,215,Wheeler Lake,1986/09,544.7749023,1827.276
439800.1,215,Wheeler Lake,1986/10,549.6310425,1920.24
439800.1,215,Wheeler Lake,1987/05,262.1304626,1854.4032
439800.1,215,Wheeler Lake,1987/06,270.5022888,1815.592
439800.1,215,Wheeler Lake,1987/07,266.4520569,1761.744
439800.1,215,Wheeler Lake,1987/08,280.9587097,1691.64
439800.1,215,Wheeler Lake,1987/09,289.3340454,1630.68
439800.1,215,Wheeler Lake,1988/05,117.2769547,1584.089143
439800.1,215,Wheeler Lake,1946/09,200.6551514,1460.669333
439800.1,215,Wheeler Lake,1946/10,206.457489,1430.274
439800.1,215,Wheeler Lake,1946/11,214.1985626,1487.085333
439800.1,215,Wheeler Lake,1946/12,180.1130676,1507.405333
439800.1,215,Wheeler Lake,1947/03,30.25757599,1487.424
439800.1,215,Wheeler Lake,1947/04,49.64557648,1530.858
439800.1,215,Wheeler Lake,1947/05,62.49066162,1521.290667
439800.1,215,Wheeler Lake,1947/06,76.37049103,1480.989333
439800.1,215,Wheeler Lake,1947/07,60.12098694,1435.608
439800.1,215,Wheeler Lake,1947/08,74.93873596,1343.152
439800.1,215,Wheeler Lake,1947/09,90.02881622,1305.221333
439800.1,215,Wheeler Lake,1947/10,63.55389786,1276.773333
439800.1,215,Wheeler Lake,1947/11,51.50114822,1294.638
439800.1,215,Wheeler Lake,1947/12,7.988983154,1316.736
439800.1,215,Wheeler Lake,1948/01,-34.77193451,1343.152
439800.1,215,Wheeler Lake,1948/03,-102.8136826,1447.461333
