WiscID,WBIC,SiteName,CountyName,Date,NumOb,Units,Value,precipCMDV
793,2486100,Nicaboyne Lake,Burnett ,1984/05,1,mm,27864.816,-48.08491516
793,2486100,Nicaboyne Lake,Burnett ,1988/06,1,mm,27499.056,-174.3213348
794,2486300,No Mans Lake,Washburn ,1969/09,1,mm,28952.952,-109.167305
794,2486300,No Mans Lake,Washburn ,1970/08,1,mm,28681.68,-172.5112152
794,2486300,No Mans Lake,Washburn ,1973/07,1,mm,29138.88,89.69102478
794,2486300,No Mans Lake,Washburn ,1974/06,1,mm,29199.84,52.06433868
794,2486300,No Mans Lake,Washburn ,1979/07,1,mm,29087.064,-45.99433136
795,2486600,Oak Lake,Burnett ,1968/07,1,mm,27986.736,-146.2350006
795,2486600,Oak Lake,Burnett ,1969/09,1,mm,28093.416,-143.5029907
795,2486600,Oak Lake,Burnett ,1970/07,1,mm,28044.648,-180.7313385
795,2486600,Oak Lake,Burnett ,1973/07,1,mm,28352.496,38.98842621
795,2486600,Oak Lake,Burnett ,1974/05,1,mm,28565.856,-42.1499176
795,2486600,Oak Lake,Burnett ,1976/11,1,mm,27813,-318.5571899
795,2486600,Oak Lake,Burnett ,1977/05,1,mm,27892.248,-390.2158508
795,2486600,Oak Lake,Burnett ,1981/07,1,mm,28117.8,-183.2090912
795,2486600,Oak Lake,Burnett ,1986/05,1,mm,28203.144,231.1672516
795,2486600,Oak Lake,Burnett ,1987/05,1,mm,28800.552,83.92324829
795,2486600,Oak Lake,Burnett ,1988/06,1,mm,28306.776,-156.7193298
796,2488100,Pavlas Lake,Washburn ,1972/08,1,mm,29333.952,111.6867218
796,2488100,Pavlas Lake,Washburn ,1974/06,1,mm,29693.616,2.374145508
796,2488100,Pavlas Lake,Washburn ,1976/11,1,mm,28416.504,-317.5463257
796,2488100,Pavlas Lake,Washburn ,1977/05,1,mm,28553.664,-393.046814
796,2488100,Pavlas Lake,Washburn ,1977/11,1,mm,28681.68,-121.1911469
796,2488100,Pavlas Lake,Washburn ,1979/07,1,mm,29455.872,-72.97012329
796,2488100,Pavlas Lake,Washburn ,1981/07,1,mm,29614.368,-123.4885483
796,2488100,Pavlas Lake,Washburn ,1987/06,1,mm,28870.656,41.18416977
796,2488100,Pavlas Lake,Washburn ,1988/05,1,mm,28538.424,-78.60025024
796,2488100,Pavlas Lake,Washburn ,1989/06,1,mm,28712.16,-135.5870667
797,2488200,Pear Lake,Washburn ,1968/07,1,mm,28123.896,-149.1091766
797,2488200,Pear Lake,Washburn ,1969/07,1,mm,28559.76,-112.2445145
797,2488200,Pear Lake,Washburn ,1970/07,1,mm,28142.184,-172.6599121
797,2488200,Pear Lake,Washburn ,1974/06,1,mm,28721.304,39.53908539
797,2488200,Pear Lake,Washburn ,1979/07,1,mm,28267.152,-69.43531799
797,2488200,Pear Lake,Washburn ,1981/07,1,mm,27849.576,-232.0439148
798,2488300,Perch Lake,St. Croix ,1979/06,1,mm,26980.896,27.51901054
798,2488300,Perch Lake,St. Croix ,1980/10,1,mm,27142.44,127.7622681
798,2488300,Perch Lake,St. Croix ,1981/06,1,mm,27157.68,-35.5413208
798,2488300,Perch Lake,St. Croix ,1982/06,1,mm,27063.192,-101.5911484
798,2488300,Perch Lake,St. Croix ,1986/04,1,mm,27928.824,132.8201752
798,2488300,Perch Lake,St. Croix ,1995/06,1,mm,28273.248,116.2932892
798,2488300,Perch Lake,St. Croix ,1995/07,1,mm,28312.872,188.0082092
798,2488300,Perch Lake,St. Croix ,1995/08,2,mm,28454.604,293.9200439
798,2488300,Perch Lake,St. Croix ,1995/09,1,mm,28468.32,261.9062805
798,2488300,Perch Lake,St. Croix ,1997/06,1,mm,28760.928,24.73153114
798,2488300,Perch Lake,St. Croix ,2000/06,1,mm,28584.144,-7.56996727
798,2488300,Perch Lake,St. Croix ,2000/07,1,mm,28584.144,16.89053535
799,2488600,Person Lake,Douglas ,1973/08,1,mm,28011.12,239.8513184
799,2488600,Person Lake,Douglas ,1974/06,1,mm,28020.264,103.5899048
799,2488600,Person Lake,Douglas ,1976/11,1,mm,27261.312,-278.6962891
799,2488600,Person Lake,Douglas ,1977/11,1,mm,27447.24,-61.18151855
799,2488600,Person Lake,Douglas ,1979/07,1,mm,27934.92,-21.54992485
799,2488600,Person Lake,Douglas ,1981/07,1,mm,27691.08,-175.6549988
799,2488600,Person Lake,Douglas ,1983/10,1,mm,27776.424,39.58935547
799,2488600,Person Lake,Douglas ,1984/06,1,mm,28254.96,58.75685883
799,2488600,Person Lake,Douglas ,1985/06,1,mm,28105.608,100.7788467
800,2489200,Pickerel Lake,Bayfield ,1975/08,1,mm,24777.192,36.18593597
800,2489200,Pickerel Lake,Bayfield ,1986/06,1,mm,27401.52,228.2675476
800,2489200,Pickerel Lake,Bayfield ,1987/06,1,mm,25222.2,107.9362259
800,2489200,Pickerel Lake,Bayfield ,1988/06,1,mm,24737.568,-131.0044403
800,2489200,Pickerel Lake,Bayfield ,1989/06,2,mm,24612.6,-145.9672699
800,2489200,Pickerel Lake,Bayfield ,1990/06,1,mm,24557.736,-245.5442657
801,2489300,Picture Lake,Bayfield ,1970/06,1,mm,29242.512,-234.6322937
801,2489300,Picture Lake,Bayfield ,1974/07,1,mm,29657.04,42.14299393
801,2489300,Picture Lake,Bayfield ,1979/07,1,mm,28575,8.936717987
801,2489300,Picture Lake,Bayfield ,1984/07,1,mm,29699.712,43.61669922
802,2489400,Pigeon Lake,Bayfield ,1986/06,1,mm,27919.68,265.2377319
802,2489400,Pigeon Lake,Bayfield ,1987/06,1,mm,28038.552,193.9866638
802,2489400,Pigeon Lake,Bayfield ,1989/07,1,mm,27069.288,-61.17999649
802,2489400,Pigeon Lake,Bayfield ,1990/06,1,mm,26590.752,-141.6481628
803,2489900,Pine Lake,Polk ,1969/08,1,mm,27776.424,-240.2779388
803,2489900,Pine Lake,Polk ,1970/07,1,mm,27684.984,-287.9723511
803,2489900,Pine Lake,Polk ,1980/10,1,mm,30376.368,-62.57981873
803,2489900,Pine Lake,Polk ,1984/05,2,mm,29571.696,-115.3427277
803,2489900,Pine Lake,Polk ,1985/06,1,mm,30367.224,-19.03996086
803,2489900,Pine Lake,Polk ,1986/06,1,mm,29120.592,138.9786224
804,2490400,Pine Lake,Polk ,1969/08,1,mm,29650.944,-302.8378296
804,2490400,Pine Lake,Polk ,1981/07,1,mm,30351.984,-76.63944244
804,2490400,Pine Lake,Polk ,1982/07,1,mm,30278.832,-204.7081299
805,2491000,Poplar Lake,Polk ,1969/08,1,mm,26505.408,-286.4531555
805,2491000,Poplar Lake,Polk ,1981/07,1,mm,27678.888,-44.86812592
805,2491000,Poplar Lake,Polk ,1984/08,1,mm,27822.144,-39.55731964
805,2491000,Poplar Lake,Polk ,1985/06,1,mm,27794.712,-104.4732132
805,2491000,Poplar Lake,Polk ,1986/06,1,mm,27700.224,66.6518631
805,2491000,Poplar Lake,Polk ,1987/07,1,mm,27410.664,-193.3477173
806,2491100,Poquettes Lake,Burnett ,1972/08,1,mm,27934.92,99.3473053
806,2491100,Poquettes Lake,Burnett ,1973/07,1,mm,27971.496,21.91930199
806,2491100,Poquettes Lake,Burnett ,1974/04,1,mm,28200.096,-78.37369537
806,2491100,Poquettes Lake,Burnett ,1979/07,1,mm,27837.384,-85.43787384
806,2491100,Poquettes Lake,Burnett ,1981/06,1,mm,27776.424,-172.7581024
806,2491100,Poquettes Lake,Burnett ,1983/07,1,mm,28056.84,-77.16235352
806,2491100,Poquettes Lake,Burnett ,1985/07,1,mm,28919.424,78.46405792
806,2491100,Poquettes Lake,Burnett ,1987/05,1,mm,29221.176,22.05356789
806,2491100,Poquettes Lake,Burnett ,1988/07,1,mm,28739.592,-194.9669342
806,2491100,Poquettes Lake,Burnett ,1989/06,1,mm,28605.48,-241.9619293
807,2491300,Price Lake,Bayfield ,1970/06,1,mm,29401.008,-225.369339
807,2491300,Price Lake,Bayfield ,1974/07,1,mm,29474.16,45.04177094
807,2491300,Price Lake,Bayfield ,1979/07,1,mm,29428.44,-22.52490997
807,2491300,Price Lake,Bayfield ,1981/07,1,mm,29379.672,-129.4414673
807,2491300,Price Lake,Bayfield ,1984/07,1,mm,29620.464,45.55549622
807,2491300,Price Lake,Bayfield ,1990/06,1,mm,29208.984,-279.5142822
808,2492100,Red Lake,Douglas ,1974/06,1,mm,28312.872,113.9044952
808,2492100,Red Lake,Douglas ,1976/11,1,mm,28041.6,-330.0861206
808,2492100,Red Lake,Douglas ,1977/11,1,mm,28349.448,-106.3526001
808,2492100,Red Lake,Douglas ,1979/07,1,mm,28248.864,-65.57868958
808,2492100,Red Lake,Douglas ,1981/07,1,mm,28334.208,-184.7485809
808,2492100,Red Lake,Douglas ,1984/06,1,mm,28379.928,74.99924469
808,2492100,Red Lake,Douglas ,1985/07,1,mm,28282.392,126.2686005
808,2492100,Red Lake,Douglas ,1987/06,1,mm,28267.152,83.04507446
808,2492100,Red Lake,Douglas ,1988/06,1,mm,28154.376,-192.6714172
808,2492100,Red Lake,Douglas ,1989/06,1,mm,28248.864,-180.2823486
809,2492600,Ripley Lake,Washburn ,1969/08,1,mm,30248.352,-83.52848053
809,2492600,Ripley Lake,Washburn ,1970/07,1,mm,30153.864,-133.8502197
809,2492600,Ripley Lake,Washburn ,1974/06,1,mm,30330.648,-4.695192337
809,2492600,Ripley Lake,Washburn ,1976/11,1,mm,28587.192,-327.9329224
809,2492600,Ripley Lake,Washburn ,1977/11,1,mm,29730.192,-133.3131104
809,2492600,Ripley Lake,Washburn ,1979/07,1,mm,29806.392,-83.97070313
809,2492600,Ripley Lake,Washburn ,1987/06,1,mm,31126.176,38.11328888
809,2492600,Ripley Lake,Washburn ,1988/05,1,mm,30815.28,-78.71929932
809,2492600,Ripley Lake,Washburn ,1989/06,1,mm,30562.296,-134.4906464
810,2492900,Rock Lake,Douglas ,1974/06,1,mm,28593.288,157.34758
810,2492900,Rock Lake,Douglas ,1979/07,1,mm,29020.008,43.15361023
810,2492900,Rock Lake,Douglas ,1981/07,1,mm,28547.568,-104.1527176
811,2493100,Rooney Lake,Burnett ,1970/07,1,mm,27041.856,-170.1962891
811,2493100,Rooney Lake,Burnett ,1973/07,1,mm,27297.888,52.80618286
811,2493100,Rooney Lake,Burnett ,1974/05,1,mm,27465.528,-28.68489456
811,2493100,Rooney Lake,Burnett ,1976/11,1,mm,26752.296,-319.9327393
811,2493100,Rooney Lake,Burnett ,1977/05,1,mm,26782.776,-394.3775635
811,2493100,Rooney Lake,Burnett ,1977/11,1,mm,26737.056,-120.0094681
811,2493100,Rooney Lake,Burnett ,1979/07,1,mm,27105.864,-66.0158844
811,2493100,Rooney Lake,Burnett ,1981/06,1,mm,26977.848,-196.187561
811,2493100,Rooney Lake,Burnett ,1982/07,1,mm,27139.392,-211.3479767
811,2493100,Rooney Lake,Burnett ,1984/05,1,mm,27566.112,-31.48171234
811,2493100,Rooney Lake,Burnett ,1987/05,1,mm,27197.304,82.28291321
811,2493100,Rooney Lake,Burnett ,1988/06,1,mm,26852.88,-159.2254486
812,2493900,Round Lake,Douglas,1981/07,10,mm,13298.424,-165.8360443
812,2493900,Round Lake,Douglas,1981/08,31,mm,13374.624,-110.4556274
812,2493900,Round Lake,Douglas,1981/09,30,mm,13395.96,-141.2223816
812,2493900,Round Lake,Douglas,1981/10,31,mm,13446.79277,-108.8830414
812,2493900,Round Lake,Douglas,1981/11,30,mm,13447.6744,-166.2398682
812,2493900,Round Lake,Douglas,1981/12,31,mm,13440.59845,-199.0778809
812,2493900,Round Lake,Douglas,1982/01,31,mm,13441.68,-215.7502136
812,2493900,Round Lake,Douglas,1982/02,28,mm,13415.01,-270.3752136
812,2493900,Round Lake,Douglas,1982/03,31,mm,13386.816,-298.9911194
812,2493900,Round Lake,Douglas,1982/04,30,mm,13374.7256,-329.3369751
812,2493900,Round Lake,Douglas,1982/05,31,mm,13399.59794,-226.2839661
812,2493900,Round Lake,Douglas,1982/06,30,mm,13396.2648,-243.3615417
812,2493900,Round Lake,Douglas,1982/07,31,mm,13465.96568,-168.2252197
812,2493900,Round Lake,Douglas,1982/08,31,mm,13459.77135,-168.5527191
812,2493900,Round Lake,Douglas,1982/09,30,mm,13487.7048,-101.4933167
812,2493900,Round Lake,Douglas,1982/10,31,mm,13508.83432,-50.1208992
812,2493900,Round Lake,Douglas,1982/11,30,mm,13507.1104,-61.35848618
812,2493900,Round Lake,Douglas,1982/12,31,mm,13489.5631,-72.80514526
812,2493900,Round Lake,Douglas,1983/01,31,mm,13524.46761,-108.4051514
812,2493900,Round Lake,Douglas,1983/02,28,mm,13512.76371,-164.2836456
812,2493900,Round Lake,Douglas,1983/03,31,mm,13514.43871,-198.5890656
812,2493900,Round Lake,Douglas,1983/04,30,mm,13559.028,-203.8003845
812,2493900,Round Lake,Douglas,1983/05,31,mm,13579.33161,-221.8799744
812,2493900,Round Lake,Douglas,1983/06,30,mm,13608.5072,-208.5454712
812,2493900,Round Lake,Douglas,1983/07,31,mm,13661.62761,-113.4871368
812,2493900,Round Lake,Douglas,1983/08,31,mm,13697.81032,-7.831298828
812,2493900,Round Lake,Douglas,1983/09,30,mm,13709.1928,43.51712036
812,2493900,Round Lake,Douglas,1983/10,31,mm,13723.76748,54.86170197
812,2493900,Round Lake,Douglas,1983/11,30,mm,13741.4,94.34512329
812,2493900,Round Lake,Douglas,1983/12,31,mm,13789.54529,62.68954086
812,2493900,Round Lake,Douglas,1984/01,31,mm,13789.54529,13.03295517
812,2493900,Round Lake,Douglas,1984/02,29,mm,13807.65021,-25.58887863
812,2493900,Round Lake,Douglas,1984/03,31,mm,13798.49265,-72.69987488
812,2493900,Round Lake,Douglas,1984/04,30,mm,13776.1472,-70.42312622
812,2493900,Round Lake,Douglas,1984/05,31,mm,13846.96568,-29.05578995
812,2493900,Round Lake,Douglas,1984/06,30,mm,13953.236,70.20046997
812,2493900,Round Lake,Douglas,1984/07,31,mm,14025.51948,55.72213364
812,2493900,Round Lake,Douglas,1984/08,31,mm,14089.92077,95.07646179
812,2493900,Round Lake,Douglas,1984/09,30,mm,14116.5072,155.5682983
812,2493900,Round Lake,Douglas,1984/10,31,mm,14130.23303,177.9668732
812,2493900,Round Lake,Douglas,1984/11,30,mm,14108.4808,136.3032074
812,2493900,Round Lake,Douglas,1984/12,31,mm,14086.57781,108.8835449
812,2493900,Round Lake,Douglas,1985/01,31,mm,14068.87974,51.40205002
812,2493900,Round Lake,Douglas,1985/02,28,mm,14022.54171,0.205051422
812,2493900,Round Lake,Douglas,1985/03,31,mm,14020.50503,-9.26902771
812,2493900,Round Lake,Douglas,1985/04,30,mm,14030.96,-4.950027466
812,2493900,Round Lake,Douglas,1985/05,31,mm,14018.83355,63.52822876
812,2493900,Round Lake,Douglas,1985/06,30,mm,14011.8592,112.0343933
812,2493900,Round Lake,Douglas,1985/07,31,mm,14036.33497,127.5922241
812,2493900,Round Lake,Douglas,1985/08,31,mm,14020.21006,175.9828796
812,2493900,Round Lake,Douglas,1985/09,30,mm,14073.9368,277.209137
812,2493900,Round Lake,Douglas,1985/10,31,mm,14092.08387,269.4042969
812,2493900,Round Lake,Douglas,1985/11,30,mm,14094.7648,261.6791382
812,2493900,Round Lake,Douglas,1985/12,31,mm,14129.44645,223.850296
812,2493900,Round Lake,Douglas,1986/01,31,mm,14119.12258,165.1259613
812,2493900,Round Lake,Douglas,1986/02,28,mm,14099.50371,125.6246338
812,2493900,Round Lake,Douglas,1986/03,31,mm,14085.59458,93.09796906
812,2493900,Round Lake,Douglas,1986/04,30,mm,14096.2888,108.9329681
812,2493900,Round Lake,Douglas,1986/05,31,mm,14182.04903,152.1307983
812,2493900,Round Lake,Douglas,1986/06,30,mm,14286.484,191.1163025
812,2493900,Round Lake,Douglas,1986/07,31,mm,14373.67974,308.6011353
812,2493900,Round Lake,Douglas,1986/08,31,mm,14455.87742,413.2104492
812,2493900,Round Lake,Douglas,1986/09,30,mm,14479.1176,510.4359741
813,2494500,South Twin Lake,Washburn ,1967/06,1,mm,29068.776,-293.4154968
813,2494500,South Twin Lake,Washburn ,1969/07,1,mm,29550.36,-111.7182465
813,2494500,South Twin Lake,Washburn ,1970/07,1,mm,29166.312,-174.0565796
813,2494500,South Twin Lake,Washburn ,1974/06,1,mm,29132.784,49.3500061
813,2494500,South Twin Lake,Washburn ,1976/11,1,mm,28751.784,-325.6068115
813,2494500,South Twin Lake,Washburn ,1977/04,1,mm,28818.84,-436.5299072
813,2494500,South Twin Lake,Washburn ,1977/11,1,mm,28898.088,-103.2309113
813,2494500,South Twin Lake,Washburn ,1979/07,1,mm,29407.104,-70.27574921
814,2494900,Sand Bar Lake,Bayfield ,1972/08,1,mm,28288.488,267.5169373
814,2494900,Sand Bar Lake,Bayfield ,1974/07,1,mm,28459.176,138.7915649
814,2494900,Sand Bar Lake,Bayfield ,1976/11,1,mm,27983.688,-206.0334473
814,2494900,Sand Bar Lake,Bayfield ,1979/07,1,mm,28343.352,63.41899872
814,2494900,Sand Bar Lake,Bayfield ,1981/07,1,mm,27953.208,-79.44536591
814,2494900,Sand Bar Lake,Bayfield ,1985/07,1,mm,28715.208,160.2698822
814,2494900,Sand Bar Lake,Bayfield ,1988/06,1,mm,28687.776,-99.73284149
814,2494900,Sand Bar Lake,Bayfield ,1990/04,1,mm,28008.072,-242.6661072
815,2495000,Sand Lake,Polk ,1968/07,1,mm,27462.48,-284.2503662
815,2495000,Sand Lake,Polk ,1969/08,1,mm,27538.68,-285.0410767
815,2495000,Sand Lake,Polk ,1975/08,1,mm,28657.296,71.2721405
815,2495000,Sand Lake,Polk ,1980/10,1,mm,29699.712,26.95789146
815,2495000,Sand Lake,Polk ,1982/07,1,mm,29836.872,-179.6679382
815,2495000,Sand Lake,Polk ,1983/07,1,mm,30540.96,-114.5232925
815,2495000,Sand Lake,Polk ,1984/05,1,mm,30711.648,-176.6117096
815,2495000,Sand Lake,Polk ,1985/06,1,mm,31269.432,-105.7049561
815,2495000,Sand Lake,Polk ,1986/06,1,mm,31482.792,65.43595886
815,2495000,Sand Lake,Polk ,1987/01,1,mm,30498.288,-2.210958481
816,2495600,Sauntrys Pocket Lake,Douglas ,1974/06,1,mm,27834.336,173.7831421
816,2495600,Sauntrys Pocket Lake,Douglas ,1979/07,1,mm,27605.736,-17.20056152
816,2495600,Sauntrys Pocket Lake,Douglas ,1981/07,1,mm,27398.472,-134.7182159
816,2495600,Sauntrys Pocket Lake,Douglas ,1989/06,1,mm,27502.104,-163.7859497
817,2495900,Scovils Lake,Washburn ,1967/06,1,mm,28434.792,-276.4485474
817,2495900,Scovils Lake,Washburn ,1969/07,1,mm,28977.336,-96.80905914
817,2495900,Scovils Lake,Washburn ,1970/07,1,mm,28593.288,-156.7915497
817,2495900,Scovils Lake,Washburn ,1974/06,1,mm,29074.872,52.06433868
817,2495900,Scovils Lake,Washburn ,1979/07,1,mm,29041.344,-45.99433136
818,2496100,Seymour Lake,Washburn ,1976/11,1,mm,28090.368,-301.0752869
818,2496100,Seymour Lake,Washburn ,1977/05,1,mm,27877.008,-382.7511292
818,2496100,Seymour Lake,Washburn ,1977/11,1,mm,28312.872,-102.6712036
818,2496100,Seymour Lake,Washburn ,1979/07,1,mm,28931.616,-54.40653229
818,2496100,Seymour Lake,Washburn ,1981/06,2,mm,28617.672,-129.1647034
819,2496300,Shell Lake,Washburn,1936/08,9,mm,370733.6587,-711.5789185
819,2496300,Shell Lake,Washburn,1936/09,9,mm,370763.4613,-701.5999756
819,2496300,Shell Lake,Washburn,1936/10,6,mm,370693.696,-725.1430664
819,2496300,Shell Lake,Washburn,1936/12,3,mm,370671.344,-762.4797363
819,2496300,Shell Lake,Washburn,1937/04,3,mm,370760.752,-841.5542603
819,2496300,Shell Lake,Washburn,1937/05,11,mm,370822.4509,-786.694397
819,2496300,Shell Lake,Washburn,1937/06,8,mm,370865.4,-778.2418213
819,2496300,Shell Lake,Washburn,1937/07,9,mm,370806.8107,-751.2226563
819,2496300,Shell Lake,Washburn,1937/08,9,mm,370770.2347,-707.4349365
819,2496300,Shell Lake,Washburn,1937/09,9,mm,370726.208,-678.1859131
819,2496300,Shell Lake,Washburn,1937/10,9,mm,370653.7333,-691.6270142
819,2496300,Shell Lake,Washburn,1937/11,9,mm,370633.752,-716.645813
819,2496300,Shell Lake,Washburn,1937/12,3,mm,370630.704,-753.557251
819,2496300,Shell Lake,Washburn,1938/01,2,mm,370630.704,-784.9956665
819,2496300,Shell Lake,Washburn,1938/02,2,mm,370630.704,-825.6168823
819,2496300,Shell Lake,Washburn,1938/04,1,mm,370752.624,-775.1802979
819,2496300,Shell Lake,Washburn,1938/05,9,mm,370873.8667,-645.921875
819,2496300,Shell Lake,Washburn,1938/06,8,mm,370984.272,-559.6688232
819,2496300,Shell Lake,Washburn,1938/07,8,mm,370966.365,-509.319397
819,2496300,Shell Lake,Washburn,1938/08,9,mm,370910.4427,-442.2063904
819,2496300,Shell Lake,Washburn,1938/09,8,mm,370875.687,-382.2080688
819,2496300,Shell Lake,Washburn,1938/10,9,mm,370838.3067,-385.7366333
819,2496300,Shell Lake,Washburn,1938/11,9,mm,370859.6427,-384.921051
819,2496300,Shell Lake,Washburn,1938/12,9,mm,370808.504,-425.6698914
819,2496300,Shell Lake,Washburn,1939/01,9,mm,370757.3653,-445.09198
819,2496300,Shell Lake,Washburn,1939/02,8,mm,370712.238,-465.5002136
819,2496300,Shell Lake,Washburn,1939/03,9,mm,370713.6773,-504.5556335
819,2496300,Shell Lake,Washburn,1939/04,7,mm,370784.8457,-511.2119751
819,2496300,Shell Lake,Washburn,1939/05,7,mm,371059.6011,-469.728241
819,2496300,Shell Lake,Washburn,1939/06,9,mm,371125.496,-372.3797302
819,2496300,Shell Lake,Washburn,1939/07,9,mm,371079.0987,-371.3554077
819,2496300,Shell Lake,Washburn,1939/08,8,mm,371004.465,-317.2680664
819,2496300,Shell Lake,Washburn,1939/09,9,mm,370930.7627,-317.5237427
819,2496300,Shell Lake,Washburn,1939/10,9,mm,370855.24,-336.7723083
819,2496300,Shell Lake,Washburn,1939/11,8,mm,370797.963,-390.5022278
819,2496300,Shell Lake,Washburn,1939/12,9,mm,370774.6373,-424.5987244
819,2496300,Shell Lake,Washburn,1940/04,9,mm,370699.4533,-509.2229004
819,2496300,Shell Lake,Washburn,1940/05,10,mm,370807.1832,-489.9187317
819,2496300,Shell Lake,Washburn,1940/06,8,mm,370865.781,-439.3225708
819,2496300,Shell Lake,Washburn,1940/07,9,mm,370837.6293,-443.7072449
819,2496300,Shell Lake,Washburn,1940/08,10,mm,370747.4424,-402.7761536
819,2496300,Shell Lake,Washburn,1940/09,9,mm,370652.7173,-442.9801636
819,2496300,Shell Lake,Washburn,1940/10,9,mm,370622.576,-452.127655
819,2496300,Shell Lake,Washburn,1940/11,9,mm,370616.48,-416.8886719
819,2496300,Shell Lake,Washburn,1940/12,9,mm,370613.432,-451.275238
819,2496300,Shell Lake,Washburn,1941/01,9,mm,370617.1573,-489.1758423
819,2496300,Shell Lake,Washburn,1941/02,8,mm,370620.036,-520.7429199
819,2496300,Shell Lake,Washburn,1941/03,9,mm,370618.8507,-551.2406006
819,2496300,Shell Lake,Washburn,1941/04,4,mm,370640.61,-557.7399902
819,2496300,Shell Lake,Washburn,1941/05,7,mm,370752.624,-522.168396
819,2496300,Shell Lake,Washburn,1941/06,9,mm,370745.1733,-495.5894775
819,2496300,Shell Lake,Washburn,1941/07,8,mm,370703.094,-468.8254089
819,2496300,Shell Lake,Washburn,1941/08,9,mm,370667.9573,-358.9373169
819,2496300,Shell Lake,Washburn,1941/09,9,mm,370724.5147,-244.2953949
819,2496300,Shell Lake,Washburn,1941/10,9,mm,370832.888,-181.9856415
819,2496300,Shell Lake,Washburn,1941/11,8,mm,370922.931,-210.052475
819,2496300,Shell Lake,Washburn,1941/12,9,mm,370975.4667,-252.7598877
819,2496300,Shell Lake,Washburn,1942/04,3,mm,371049.296,-369.3448181
819,2496300,Shell Lake,Washburn,1942/05,9,mm,371133.9627,-284.182312
819,2496300,Shell Lake,Washburn,1942/06,9,mm,371292.7973,-239.2747345
819,2496300,Shell Lake,Washburn,1942/07,9,mm,371242.6747,-198.7077332
819,2496300,Shell Lake,Washburn,1942/08,9,mm,371140.736,-172.0741425
819,2496300,Shell Lake,Washburn,1942/09,8,mm,371143.53,-64.85964203
819,2496300,Shell Lake,Washburn,1942/10,9,mm,371098.064,-98.06139374
819,2496300,Shell Lake,Washburn,1942/11,8,mm,371014.752,-141.0154724
819,2496300,Shell Lake,Washburn,1943/04,1,mm,371148.864,-302.240387
819,2496300,Shell Lake,Washburn,1943/05,10,mm,371173.248,-238.6437225
819,2496300,Shell Lake,Washburn,1943/06,8,mm,371395.371,-104.7261353
819,2496300,Shell Lake,Washburn,1943/07,9,mm,371494.6427,-92.53755188
819,2496300,Shell Lake,Washburn,1943/08,9,mm,371384.2373,-73.26139069
819,2496300,Shell Lake,Washburn,1943/09,7,mm,371279.4926,-75.28213501
819,2496300,Shell Lake,Washburn,1943/10,9,mm,371181.0373,-94.24505615
819,2496300,Shell Lake,Washburn,1943/11,6,mm,371147.848,-108.3802185
819,2496300,Shell Lake,Washburn,1944/06,4,mm,371627.4,-90.21788788
819,2496300,Shell Lake,Washburn,1944/09,3,mm,371561.36,-71.30480194
819,2496300,Shell Lake,Washburn,1945/04,3,mm,371408.96,-221.2180481
819,2496300,Shell Lake,Washburn,1945/05,8,mm,371388.894,-224.6298828
819,2496300,Shell Lake,Washburn,1945/06,6,mm,371629.432,-121.1285477
819,2496300,Shell Lake,Washburn,1945/07,9,mm,371796.7333,-58.3260498
819,2496300,Shell Lake,Washburn,1945/08,9,mm,371751.0133,8.851610184
819,2496300,Shell Lake,Washburn,1945/09,1,mm,371636.544,21.22202492
819,2496300,Shell Lake,Washburn,1945/10,5,mm,371575.584,-23.65864372
819,2496300,Shell Lake,Washburn,1945/11,4,mm,371499.384,-45.11480713
819,2496300,Shell Lake,Washburn,1946/06,2,mm,371618.256,-103.8745728
819,2496300,Shell Lake,Washburn,1946/07,6,mm,371590.824,-121.0977402
819,2496300,Shell Lake,Washburn,1946/08,9,mm,371436.392,-150.2576599
819,2496300,Shell Lake,Washburn,1946/09,6,mm,371336.824,-78.76057434
819,2496300,Shell Lake,Washburn,1946/10,7,mm,371306.4891,-45.98016357
819,2496300,Shell Lake,Washburn,1946/11,5,mm,371313.456,-60.35316467
819,2496300,Shell Lake,Washburn,1947/05,1,mm,371475,-231.3775787
819,2496300,Shell Lake,Washburn,1947/06,8,mm,371430.042,-227.2323303
819,2496300,Shell Lake,Washburn,1947/07,7,mm,371283.4114,-246.4659119
819,2496300,Shell Lake,Washburn,1947/08,9,mm,371202.712,-201.2722473
819,2496300,Shell Lake,Washburn,1947/09,11,mm,371119.2153,-192.9553223
819,2496300,Shell Lake,Washburn,1947/10,6,mm,370993.416,-235.8334961
819,2496300,Shell Lake,Washburn,1948/04,2,mm,371141.244,-392.1334839
819,2496300,Shell Lake,Washburn,1948/05,8,mm,371091.333,-435.6340637
819,2496300,Shell Lake,Washburn,1948/06,10,mm,370994.0256,-415.2451477
819,2496300,Shell Lake,Washburn,1948/07,9,mm,370924.6667,-393.3770752
819,2496300,Shell Lake,Washburn,1948/08,9,mm,370813.9227,-393.7905579
819,2496300,Shell Lake,Washburn,1948/09,9,mm,370676.424,-423.8323364
819,2496300,Shell Lake,Washburn,1948/10,2,mm,370441.728,-470.1571655
819,2496300,Shell Lake,Washburn,1948/11,9,mm,370507.4293,-471.7093201
819,2496300,Shell Lake,Washburn,1948/12,1,mm,370356.384,-506.330658
819,2496300,Shell Lake,Washburn,1949/04,8,mm,370605.558,-618.1401367
